window_index,start_time,end_time,pct_missing,mean_vel,max_vel,mean_acc,rms_disp,fix_count,fix_mean_dur,fix_rate,blink_count,blink_mean_dur,blink_rate,sac_count,sac_mean_dur,sac_rate,file_name,participant_id,session_number
12.0,360.00019489999977,419.9992106999998,0.8094135668157844,1.7167020432191282,697.8828761049567,-0.08296249761450787,0.3212580769989543,109.0,0.32031211376147023,1.8166964665443712,155.0,0.01274333354836127,2.583375709306216,2812.0,0.0023763386913197714,46.86743544883277,3105_session03.csv,3105,03
13.0,390.0003606999999,449.9990469000004,0.4296698326549073,1.7774338659382614,466.12776385484557,0.03422468472185232,0.28943714266707987,119.0,0.3244676193277,1.9833767626731629,51.0,0.02532543921575985,0.8500186125742126,2936.0,0.002342153031342717,48.934404833684084,3105_session03.csv,3105,03
14.0,420.0002492000003,479.9991404000002,0.5688044669415019,1.809994306147215,367.0857670991913,-0.18392760431465663,0.295309922406616,109.0,0.3673840605503997,1.8167002392870921,74.0,0.021555490540558945,1.2333561257545396,2883.0,0.002345291050993971,48.05088798040997,3105_session03.csv,3105,03
0.0,0.0,59.99911679999968,16.381611294514293,1.674907303166126,788.7974819839751,0.08356506442242141,0.3511408216526728,67.0,0.4194464432835788,1.116683104241967,16.0,0.11233566875003417,0.26667059205778315,2452.0,0.0023843365415979994,40.86726823285527,3206_session01.csv,3206,01
1.0,30.0006671000001,89.99966589999985,8.25100461508765,1.8609467303851017,788.7974819839751,0.00913715106052802,0.34651466468508035,77.0,0.35368302987009337,1.2833547482462377,19.0,0.12308866315788654,0.31667195086595473,2729.0,0.002355937266392596,45.48409231122055,3206_session01.csv,3206,01
2.0,60.000173899999936,119.99941540000007,5.209703730989844,1.6681477931779105,648.0953533697632,-0.09461379811076796,0.33839570634067584,59.0,0.48943605932200246,0.9833457644627035,20.0,0.13136448499995054,0.3333375472754927,2571.0,0.002369571100732219,42.850541702264586,3206_session01.csv,3206,01
3.0,90.00071350000007,149.99907619999976,4.029683169011614,1.4112228034465915,903.5233930178916,-0.038511932038264744,0.3374138251097386,58.0,0.6570515258620475,0.966693046108745,17.0,0.15416094117643844,0.28334106523877006,2376.0,0.002380579166666915,39.601080647489276,3206_session01.csv,3206,01
4.0,120.00046029999976,179.9993558000001,8.112716661392962,1.6201079488667103,903.5233930178916,-0.3179600399015667,0.3512608315988519,67.0,0.5150651432835761,1.1166872230172906,16.0,0.17489758124997934,0.26667157564592014,2425.0,0.0024058275876311995,40.417410683834774,3206_session01.csv,3206,01
5.0,150.00012070000002,209.9999158999999,6.865093342726312,1.6242449699908834,582.4027218405441,-0.5832707541628399,0.3526735268815381,76.0,0.38076225394738267,1.2666709902369826,15.0,0.13994491333329886,0.25000085333624655,2421.0,0.0023959279223412224,40.350137728470195,3206_session01.csv,3206,01
6.0,180.00041479999982,239.99906710000005,5.694187989096984,1.4499830838683891,640.7672048286441,-0.17024974657148764,0.3379341400975035,70.0,0.47549944000001165,1.1666928725330674,17.0,0.14444844705878315,0.2833396976151735,2261.0,0.0023566907563019436,37.68417978281808,3206_session01.csv,3206,01
7.0,210.0009669000001,269.9997301999997,8.286662336066293,1.3503511853204109,640.7672048286441,-0.058321542950142274,0.33063284151657013,63.0,0.5462850539682318,1.0500216426960989,13.0,0.19949093846158278,0.21667113261982993,2052.0,0.002384116617937433,34.200704933530076,3206_session01.csv,3206,01
8.0,240.0001199999997,299.9998022,5.5951062595580865,1.38346839521046,219.31519025395573,-0.07614421070137517,0.32273183031545744,68.0,0.4525483514705859,1.1333393362540125,9.0,0.2790708666667506,0.15000079450420753,2359.0,0.002401002924970108,39.316874915047286,3206_session01.csv,3206,01
9.0,270.0007811999999,329.99966189999986,6.575915862044707,1.5554099919638542,219.31519025395573,0.0265705735957512,0.33049240389533213,69.0,0.43528107101448943,1.1500214536502185,9.0,0.26905591111113203,0.1500027983022024,2611.0,0.0023973306013039017,43.51747848522783,3206_session01.csv,3206,01
10.0,300.0008505999999,359.9996041999998,5.590094836670179,1.4060067886607996,617.0380316847168,0.08378843586312772,0.34818527745964295,65.0,0.5212470769230864,1.0833558382452821,11.0,0.11818631818183369,0.1833371418568939,2215.0,0.0023942245598179077,36.91743356482,3206_session01.csv,3206,01
11.0,330.00070959999994,389.99954769999977,5.78532699292846,1.3634420851427684,617.0380316847168,0.1091229629962636,0.3494247774910523,70.0,0.4558455971428722,1.1666892596041822,12.0,0.12209237500000351,0.20000387307500267,2047.0,0.002398507376646788,34.11732734871087,3206_session01.csv,3206,01
12.0,360.0006613999999,419.9995248999999,6.777787525221511,1.4193912763965117,600.7275050912211,-0.1601736944586294,0.3384419411486175,72.0,0.4259434083333365,1.2000227304305517,13.0,0.15148438461536584,0.21667077077218294,2183.0,0.0024052403114914024,36.384022507359646,3206_session01.csv,3206,01
13.0,390.0005950999998,449.9992008999998,5.632097162012742,1.4647888851620026,552.6703166433913,-0.3120714797189737,0.3280122866144911,57.0,0.5659126561403586,0.9500220753462916,18.0,0.13669624444443051,0.3000069711619868,2034.0,0.002401955358889891,33.90078774130451,3206_session01.csv,3206,01
14.0,420.0005818999998,479.99945339999977,7.478621222497322,1.3557596675204424,552.6703166433913,-0.05332326833452676,0.3134003182287482,38.0,0.9520413499999704,0.6333452455018264,18.0,0.12213702777780908,0.3000056426061283,1674.0,0.0024121239545988726,27.90052476236993,3206_session01.csv,3206,01
0.0,0.0,59.99977339999987,7.353832828064097,1.2692079634472966,394.64894599470153,0.22582935914455232,0.34042925756005676,68.0,0.46081580441170233,1.133337613571723,23.0,0.09030046521745475,0.383334781061024,2405.0,0.0023336889812910887,40.08348471529403,3206_session02.csv,3206,02
1.0,30.000390700000025,89.99898829999984,11.75389629526897,1.274204362738364,551.2752624923988,0.06423016759490054,0.3437159606383544,70.0,0.41314608285709736,1.166693936192939,19.0,0.23207274210534143,0.31667406839522627,2329.0,0.0023528558179524116,38.81757396276221,3206_session02.csv,3206,02
2.0,60.00083040000027,119.99993309999992,13.554462842944764,1.1550440223007512,551.2752624923988,-0.13103163862137565,0.3290135329505839,73.0,0.43045184794519675,1.2166848621887878,21.0,0.2405453238094796,0.3500052343282814,2205.0,0.0024030583219954945,36.75054960446955,3206_session02.csv,3206,02
3.0,90.00002909999967,149.99984330000007,11.855553427472012,1.2315444456768319,358.44734309951406,0.13303283477604563,0.33172445954730573,76.0,0.4476430763158024,1.2666705891232493,20.0,0.16367811999985094,0.3333343655587498,2391.0,0.0024011853199329618,39.85012340254854,3206_session02.csv,3206,02
4.0,120.00097329999971,179.99920339999971,9.775928408517158,1.3474237673122966,384.8289117963132,-0.04002150809566932,0.325652524430929,67.0,0.5109753910448155,1.1166996074439202,32.0,0.10274095000011352,0.5333490662418724,2554.0,0.002331137000771039,42.56792234942944,3206_session02.csv,3206,02
5.0,150.0008901000001,209.99941489999944,8.299274769996,1.6381415357658369,384.8289117963132,0.03179507238460749,0.3345938828258929,60.0,0.5312152816667098,1.0000245872711968,48.0,0.08676481041679196,0.8000196698169575,2910.0,0.002297826804122756,48.501192482653046,3206_session02.csv,3206,02
6.0,180.00024659999963,239.99987779999992,12.690540822718729,1.6802195120988548,575.7908426233877,0.4423052862026589,0.3375760589881635,75.0,0.35341730533332,1.2500076833805545,50.0,0.10215438400001972,0.8333384555870362,2969.0,0.0023003650050536922,49.48363749275821,3206_session02.csv,3206,02
7.0,210.00046980000025,269.9990938000001,17.090105453659554,1.4232215047632448,575.7908426233877,0.35871165117960047,0.32527742124384795,79.0,0.33036593670884734,1.3166968629147264,43.0,0.15711178604654438,0.7166831025991549,2364.0,0.002316303849418487,39.40090359405586,3206_session02.csv,3206,02
11.0,330.00067599999966,389.9995663999998,11.269882659713168,1.6961650107619708,495.5305807768839,-0.28379499543710474,0.3144634339858984,61.0,0.4576577114753761,1.0166854685699294,47.0,0.11165821702122636,0.7833478200456833,3161.0,0.002311117083206858,52.68430764179585,3206_session02.csv,3206,02
12.0,360.00017620000017,419.9994507000001,11.851761677854682,1.7084989121308978,627.917454457639,-0.23317790975853359,0.3281373832925831,66.0,0.41321066515145116,1.1000133009941653,106.0,0.06358927547168707,1.7666880288694171,3078.0,0.0023085504873344397,51.30062031000062,3206_session02.csv,3206,02
13.0,390.0006068000002,449.9996160999999,19.39778957444957,1.9323223972096364,627.917454457639,-0.1447838484732928,0.34116212722549366,65.0,0.3420650430769062,1.0833512212675867,110.0,0.05289263818178721,1.8333636052220699,2987.0,0.0023262866086290854,49.78415535271203,3206_session02.csv,3206,02
0.0,0.0,59.9999143999994,10.944994923146949,1.138360459556871,617.9368649934415,0.06678075111934173,0.2881830759207161,70.0,0.5119624728571966,1.1666683311134973,46.0,0.07291834130443886,0.7666677604460126,2346.0,0.002422334356352523,39.100055782746644,3206_session03.csv,3206,03
1.0,30.000908199999685,89.99958330000027,12.202899560883807,1.4287919734374628,617.9368649934415,-0.0030165309777649076,0.3241329307681401,79.0,0.37653226962027436,1.316695741503119,52.0,0.08038613846161528,0.8666858045336987,2771.0,0.0024124585709127794,46.1843531608246,3206_session03.csv,3206,03
2.0,60.00096039999971,119.99911969999994,5.9324691616140495,1.4479916719745978,674.0692648210568,0.04268736968408572,0.3068917355522491,79.0,0.4049094518987435,1.3167070610447829,18.0,0.15851960000003926,0.30000920378235557,2838.0,0.0024153983439024152,47.30145112968473,3206_session03.csv,3206,03
3.0,90.00063059999957,149.9994687999997,4.3778199745657895,1.4461021910448253,674.0692648210568,-0.07604455582926062,0.31076088049822764,80.0,0.42457074750001345,1.333359151611036,25.0,0.10586322799997845,0.41667473487844875,2659.0,0.0024148424971844836,44.31752480167181,3206_session03.csv,3206,03
4.0,120.00016309999955,179.99972520000028,4.9037875489769265,1.3138475075041398,525.4289824237381,-0.011396385221115014,0.3353680968195038,77.0,0.4326134168831203,1.2833426995961204,31.0,0.09712398064511266,0.5166704374997367,2263.0,0.0024007275740256886,37.71694193748078,3206_session03.csv,3206,03
5.0,150.00051069999972,209.9999560999995,9.350626740947074,1.2015871777323304,525.4289824237381,-0.0959691402840926,0.34625764396697895,79.0,0.3962514696202876,1.3166788371680562,26.0,0.18691379999986807,0.43333733881480335,2205.0,0.002409776462589699,36.75033969564005,3206_session03.csv,3206,03
6.0,180.00079959999948,239.99920849999944,14.339675190168672,1.309954728019387,520.9084383762234,-0.11146260853040837,0.3467649373968546,85.0,0.344772670588248,1.4167042353018142,29.0,0.19929009655170415,0.48334615086767774,2548.0,0.002408112323384068,42.4677928417532,3206_session03.csv,3206,03
7.0,210.00099580000008,269.9996314,10.2094104130764,1.3250752341231093,900.0404170120742,0.13495126204443977,0.33137646098037155,87.0,0.39079501034485575,1.4500329737498252,30.0,0.13932332666657032,0.5000113702585604,2569.0,0.0023934386531650723,42.81764033980806,3206_session03.csv,3206,03
8.0,240.0002531,299.99998510000023,4.842501175364363,1.3063676146565377,900.0404170120742,0.16764183539659788,0.2774137560295596,98.0,0.3959101775510262,1.6333406289214698,34.0,0.08757828823512254,0.5666691977890813,2503.0,0.002385495365562799,41.71685300194326,3206_session03.csv,3206,03
9.0,270.0006693999994,329.9991678999995,4.347144573906682,1.2409514231293586,598.6695064615158,0.035474380719830556,0.27494546918808566,93.0,0.4302157817204293,1.5500387897207102,31.0,0.0845948870967662,0.5166795965735701,2278.0,0.0023880900790236356,37.967616806277185,3206_session03.csv,3206,03
10.0,300.00102569999945,359.9998426000002,2.874553843475233,1.172385899995128,283.2656135092875,0.031016714381871723,0.29939054896900313,93.0,0.42234552688173105,1.5500305640193188,21.0,0.07945029523818632,0.35000690155274944,2155.0,0.0023979115081110627,35.91737489743691,3206_session03.csv,3206,03
11.0,330.00022399999943,389.9989938999997,7.403926482873851,1.3481869459657931,414.9466128157227,-0.11375645035346817,0.33190733560913066,85.0,0.3620209494117208,1.416695711289902,39.0,0.09180192820519131,0.6500133263565433,2320.0,0.0024180181465451437,38.66745941403026,3206_session03.csv,3206,03
12.0,360.0008815000001,419.9993438000001,9.493714962220134,1.4340095659232253,415.4332935958553,-0.18625605155600733,0.33112298999649414,75.0,0.38654525199996065,1.2500320362377026,36.0,0.11571952500002504,0.6000153773940973,2655.0,0.002407211450099374,44.25113408281467,3206_session03.csv,3206,03
13.0,390.0000504999998,449.9998796,5.989275019151751,1.1846771502465074,415.4332935958553,-0.06478084254215236,0.30082251458066067,80.0,0.4660989862500159,1.3333371311219246,14.0,0.15894194999996866,0.23333399794633683,2449.0,0.0023689285422631764,40.81678292646992,3206_session03.csv,3206,03
14.0,420.0003867999994,479.9994482000002,4.85114231525465,1.0866669816978765,481.4984115888151,0.29965372237473414,0.2593783314747734,79.0,0.5380508405063337,1.316687264044416,21.0,0.11036959047630933,0.3500054752523131,2311.0,0.0023211122457784932,38.517269205147414,3206_session03.csv,3206,03
0.0,0.0,59.9992543999997,16.078049120119754,1.3897769229289074,289.4361978863603,-0.13615954543587,0.29280991314884625,85.0,0.3581913964706098,1.4166842713298855,84.0,0.06638130595238285,1.4000173975495338,3190.0,0.0023173063322910956,53.16732735932158,3207_session01.csv,3207,01
1.0,30.000158999999712,89.99902469999961,5.161807503964589,1.5632136902088523,220.15298482169754,0.026492837696760738,0.21524923154459163,72.0,0.47540985555555904,1.200022686428889,81.0,0.03899289753087062,1.3500255222325002,4190.0,0.0023050285918859432,69.83465355745896,3207_session01.csv,3207,01
2.0,60.00029319999976,119.99996349999992,4.52270071337624,1.7260669859026536,493.6026981327991,0.027491543953115365,0.2358813358330756,72.0,0.4583856125000039,1.200006594036231,92.0,0.034290064130456606,1.5333417590462952,4274.0,0.0023228031820281075,71.23372476265071,3207_session01.csv,3207,01
3.0,90.00006319999966,149.99958659999993,5.493336124485381,1.8575498058097948,493.6026981327991,0.38791187404246985,0.20525262636820396,67.0,0.44263134477613103,1.1166755367926755,68.0,0.042899761764765704,1.1333423358492827,4466.0,0.0023271520600091087,74.4339245868073,3207_session01.csv,3207,01
4.0,120.00101169999972,179.99976099999958,6.685970451255037,2.1952086313768064,173.34325323622824,0.43829154515915275,0.2505170221142376,58.0,0.419167491379312,0.9666868172533746,73.0,0.03525340273977613,1.216692028612006,4982.0,0.0023401014853504766,83.03506419924676,3207_session01.csv,3207,01
5.0,150.00062649999973,209.9990327999999,6.5762404546881,2.1743824045089695,522.9587326704101,0.09771124792996641,0.2819482539182206,58.0,0.40475318965517876,0.9666923436264646,86.0,0.04099949883723587,1.4333714060668268,5010.0,0.002338751616768602,83.5022179580791,3207_session01.csv,3207,01
6.0,180.0008074999996,239.99902359999987,5.521098296107878,1.9580722096819616,561.0635020368119,0.15589523261244176,0.250539576694031,61.0,0.45383971311476956,1.0166968947598383,65.0,0.05706597384614855,1.083365543596549,4748.0,0.0023086143428841755,79.1356861691756,3207_session01.csv,3207,01
7.0,210.0000748999996,269.99901069999987,5.40479302832244,2.7574929617123685,567.3252006663694,-0.05961956092535054,0.23595842295025815,56.0,0.41924835357142193,0.933349887849173,65.0,0.05793100769231238,1.0833525483963615,4877.0,0.0023062475907363778,81.28477505429316,3207_session01.csv,3207,01
8.0,240.0000955999999,299.9998344999999,5.996340507101159,5.112910705156955,567.3252006663694,-1.0193752368435152,0.2508964183191201,45.0,0.3721717288889181,0.7500032637642027,63.0,0.06350967619051599,1.0500045692698838,5086.0,0.0023283894809328427,84.76703554454966,3207_session01.csv,3207,01
9.0,270.00005399999964,329.9999104999997,4.222458254252929,4.455807189658753,384.45936345919773,-0.9174939300224129,0.2952290677005437,45.0,0.3901302466667365,0.7500017937542891,41.0,0.06616145121954033,0.6833349676427968,5032.0,0.002335147436410227,83.86686724825739,3207_session01.csv,3207,01
