participant_id,session_number,window_index,start_time,end_time,sysmon_failure_rate,sysmon_average_reaction_times,comms_failure_rate,comms_events,comms_own_events,comms_average_reaction_times,track_failure_rate,resman_failure_rate,average_accuracy,average_reaction_time
3105,01,0,0,60,0.0,4733.333333333333,0.0,4,1,9200.0,0.0,0.0,100.0,6.966666666666666
3105,01,1,30,90,0.0,0.0,0.0,3,1,0.0,9.307972480777014,1.6666666666666667,97.25634021313908,0.0
3105,01,2,60,120,0.0,0.0,50.0,2,1,0.0,21.52974504249292,1.6666666666666667,81.7008970727101,0.0
3105,01,3,90,150,0.0,0.0,50.0,2,1,0.0,22.57281553398058,1.6666666666666667,81.44012944983818,0.0
3105,01,4,120,180,0.0,2600.0,0.0,3,0,0.0,10.360178065560502,35.0,88.65995548360988,1.3
3105,01,5,150,210,0.0,2850.0,0.0,3,1,7120.0,0.0,38.333333333333336,90.41666666666667,4.985
3105,01,6,180,240,0.0,3100.0,0.0,3,2,10240.0,22.379603399433428,5.0,93.15509915014164,6.67
3105,01,7,210,270,0.0,0.0,0.0,3,1,0.0,43.05949008498584,0.0,89.23512747875354,0.0
3105,01,8,240,300,0.0,0.0,0.0,3,1,5840.0,34.506472491909385,0.0,91.37338187702265,2.92
3105,01,9,270,330,0.0,0.0,0.0,3,1,0.0,25.687702265372167,0.0,93.57807443365695,0.0
3105,01,10,300,360,0.0,0.0,0.0,3,0,0.0,11.852750809061488,0.0,97.03681229773463,0.0
3105,01,11,330,390,0.0,0.0,0.0,4,1,6000.0,6.148867313915858,0.0,98.46278317152104,3.0
3105,01,12,360,420,25.0,6400.0,0.0,3,2,3680.0,37.702265372168284,0.0,84.32443365695792,5.04
3105,01,13,390,450,16.666666666666664,2950.0,0.0,3,2,0.0,47.63253743423715,0.0,83.92519897477405,1.475
3105,01,14,420,480,0.0,1800.0,0.0,3,1,0.0,30.433023067583974,0.0,92.391744233104,0.9
3105,02,0,0,60,0.0,1533.3333333333333,0.0,3,1,0.0,43.11814859926918,66.66666666666667,72.55379618351603,0.7666666666666666
3105,02,1,30,90,0.0,1500.0,0.0,2,1,0.0,33.42776203966006,100.0,66.643059490085,0.75
3105,02,2,60,120,50.0,2200.0,0.0,3,1,0.0,19.781553398058254,100.0,57.55461165048544,1.1
3105,02,3,90,150,28.57142857142857,1600.0,0.0,3,0,0.0,15.297450424929178,63.333333333333336,73.19944691757723,0.8
3105,02,4,120,180,0.0,1400.0,0.0,3,0,0.0,3.4399028733306354,13.333333333333334,95.80669094833401,0.7
3105,02,5,150,210,0.0,1500.0,0.0,3,0,0.0,26.699029126213592,0.0,93.3252427184466,0.75
3105,02,6,180,240,14.285714285714285,1600.0,0.0,3,1,7120.0,36.50343990287333,21.666666666666668,81.88604478618643,4.36
3105,02,7,210,270,14.285714285714285,4700.0,0.0,4,1,0.0,28.681229773462782,58.333333333333336,74.6749306518724,2.35
3105,02,8,240,300,16.666666666666664,4800.0,0.0,4,2,4400.0,45.774363121714515,36.666666666666664,75.22307588623804,4.6
3105,02,9,270,330,28.57142857142857,2400.0,0.0,3,2,0.0,51.496763754045304,0.0,79.98295191863153,1.2
3105,02,10,300,360,14.285714285714285,2950.0,0.0,3,1,4320.0,29.53074433656958,0.0,89.04588534442904,3.635
3105,02,11,330,390,0.0,3800.0,0.0,3,1,0.0,36.69093851132686,0.0,90.82726537216828,1.9
3105,02,12,360,420,0.0,3750.0,0.0,2,1,6720.0,65.33171521035598,3.3333333333333335,82.83373786407768,5.235
3105,02,13,390,450,12.5,5733.333333333333,0.0,3,2,5280.0,73.2200647249191,50.0,66.06998381877023,5.506666666666666
3105,02,14,420,480,16.666666666666664,5500.0,0.0,3,1,0.0,50.38445973290166,91.66666666666667,60.32055173344125,2.75
3105,03,0,0,60,0.0,5160.0,0.0,3,1,0.0,37.327376116978066,76.66666666666667,71.5014893040888,2.58
3105,03,1,30,90,0.0,3320.0,0.0,2,1,0.0,43.284789644012946,100.0,64.17880258899676,1.66
3105,03,2,60,120,0.0,3200.0,0.0,3,1,0.0,64.83205180089033,100.0,58.79198704977742,1.6
3105,03,3,90,150,0.0,4880.0,25.0,4,2,0.0,66.20801295022258,100.0,52.197996762444355,2.44
3105,03,4,120,180,14.285714285714285,5720.0,33.33333333333333,3,1,0.0,64.80582524271844,100.0,46.893781784558485,2.86
3105,03,5,150,210,12.5,4000.0,0.0,3,1,0.0,82.96925566343042,100.0,51.13268608414239,2.0
3105,03,6,180,240,0.0,3450.0,0.0,3,1,0.0,65.1294498381877,100.0,58.717637540453076,1.725
3105,03,7,210,270,0.0,4033.3333333333335,0.0,3,1,0.0,46.44012944983819,100.0,63.38996763754045,2.0166666666666666
3105,03,8,240,300,10.0,3400.0,0.0,4,1,0.0,54.59328207203561,100.0,58.8516794819911,1.7
3105,03,9,270,330,12.5,2533.3333333333335,0.0,3,0,0.0,45.609065155807365,100.0,60.47273371104816,1.2666666666666668
3105,03,10,300,360,0.0,2650.0,0.0,2,1,0.0,70.25495750708215,100.0,57.43626062322946,1.325
3105,03,11,330,390,0.0,3800.0,33.33333333333333,3,2,0.0,89.06882591093117,100.0,44.39946018893387,1.9
3105,03,12,360,420,0.0,5500.0,33.33333333333333,3,1,0.0,58.72116552003238,100.0,51.98637528665857,2.75
3105,03,13,390,450,0.0,3640.0,0.0,3,1,0.0,43.20388349514563,100.0,64.19902912621359,1.82
3105,03,14,420,480,12.5,2600.0,0.0,3,1,0.0,59.42556634304207,100.0,57.01860841423948,1.3
3206,01,0,0,60,33.33333333333333,2400.0,0.0,4,1,6480.0,22.14546932141406,8.333333333333334,84.04696600297981,4.44
3206,01,1,30,90,0.0,0.0,0.0,3,1,0.0,34.682314852286524,8.333333333333334,89.24608795359504,0.0
3206,01,2,60,120,0.0,0.0,0.0,2,1,6880.0,35.88187702265372,0.0,91.02953074433657,3.44
3206,01,3,90,150,0.0,0.0,0.0,2,1,0.0,46.31877022653722,0.0,88.4203074433657,0.0
3206,01,4,120,180,0.0,5500.0,0.0,3,0,0.0,35.73452043707001,0.0,91.0663698907325,2.75
3206,01,5,150,210,14.285714285714285,4066.6666666666665,0.0,3,1,8560.0,9.024686361796844,0.0,94.17239983812222,6.3133333333333335
3206,01,6,180,240,20.0,1200.0,0.0,3,2,6320.0,13.719142047753946,0.0,91.57021448806151,3.76
3206,01,7,210,270,0.0,0.0,0.0,3,1,0.0,33.10400647511129,0.0,91.72399838122217,0.0
3206,01,8,240,300,0.0,0.0,0.0,3,1,5520.0,41.22168284789644,0.0,89.69457928802589,2.76
3206,01,9,270,330,0.0,0.0,0.0,3,1,0.0,38.349514563106794,0.0,90.4126213592233,0.0
3206,01,10,300,360,0.0,0.0,0.0,3,0,0.0,31.836569579288025,0.0,92.04085760517799,0.0
3206,01,11,330,390,0.0,0.0,0.0,4,1,4400.0,17.401861594496154,0.0,95.64953460137596,2.2
3206,01,12,360,420,25.0,4400.0,0.0,3,2,0.0,5.222672064777328,0.0,92.44433198380567,2.2
3206,01,13,390,450,16.666666666666664,2900.0,33.33333333333333,3,2,12720.0,27.93522267206478,0.0,80.51619433198381,7.81
3206,01,14,420,480,0.0,2400.0,33.33333333333333,3,1,0.0,42.53338729259409,0.0,81.03331984351814,1.2
3206,02,0,0,60,0.0,5466.666666666667,0.0,3,0,0.0,26.49329540837058,0.0,93.37667614790736,2.7333333333333334
3206,02,1,30,90,0.0,1600.0,0.0,3,1,5440.0,44.111695669769325,0.0,88.97207608255766,3.52
3206,02,2,60,120,33.33333333333333,7400.0,0.0,3,1,0.0,69.13430420711974,11.666666666666666,71.46642394822007,3.7
3206,02,3,90,150,16.666666666666664,3666.6666666666665,0.0,3,1,0.0,57.84789644012945,20.0,76.37135922330097,1.8333333333333333
3206,02,4,120,180,0.0,1600.0,0.0,3,1,0.0,43.140428976123026,8.333333333333334,87.13155942263592,0.8
3206,02,5,150,210,0.0,1200.0,0.0,3,0,0.0,36.54390934844193,0.0,90.86402266288951,0.6
3206,02,6,180,240,0.0,4950.0,0.0,3,1,8960.0,24.150485436893202,0.0,93.9623786407767,6.955
3206,02,7,210,270,0.0,7866.666666666667,0.0,4,1,0.0,47.63253743423715,15.0,84.3418656414407,3.9333333333333336
3206,02,8,240,300,28.57142857142857,7466.666666666667,0.0,4,2,5040.0,70.37636584378794,15.0,71.51305139619588,6.253333333333334
3206,02,9,270,330,25.0,5680.0,0.0,3,2,0.0,51.9222986645083,18.333333333333332,76.18609200053959,2.84
3206,02,10,300,360,0.0,3360.0,0.0,3,1,9600.0,19.51417004048583,20.0,90.12145748987854,6.48
3206,02,11,330,390,0.0,2800.0,0.0,3,1,0.0,27.72157021448806,1.6666666666666667,92.65294077971132,1.4
3206,02,12,360,420,0.0,4650.0,0.0,2,1,10640.0,47.532362459546924,0.0,88.11690938511327,7.645
3206,02,13,390,450,0.0,5300.0,0.0,3,2,6000.0,62.944983818770226,0.0,84.26375404530745,5.65
3206,02,14,420,480,0.0,3400.0,0.0,3,1,0.0,84.62783171521036,0.0,78.8430420711974,1.7
3206,03,0,0,60,40.0,1400.0,0.0,4,1,0.0,41.80561203741358,46.666666666666664,67.88193032397993,0.7
3206,03,1,30,90,28.57142857142857,1500.0,33.33333333333333,3,2,0.0,33.87292594091461,26.666666666666668,69.3889113719142,0.75
3206,03,2,60,120,10.0,2933.3333333333335,33.33333333333333,3,1,0.0,61.87778227438284,1.6666666666666667,73.28055443140428,1.4666666666666668
3206,03,3,90,150,33.33333333333333,3500.0,0.0,4,1,10880.0,54.06717927964387,0.0,78.1498718467557,7.19
3206,03,4,120,180,62.5,2100.0,0.0,3,1,0.0,56.050182112505055,0.0,70.36245447187373,1.05
3206,03,5,150,210,28.57142857142857,3200.0,0.0,3,1,0.0,61.3112100364225,0.0,77.52934034803724,1.6
3206,03,6,180,240,0.0,1866.6666666666667,0.0,3,1,0.0,42.654795629299876,0.0,89.33630109267503,0.9333333333333333
3206,03,7,210,270,0.0,1280.0,0.0,3,1,0.0,39.724919093851135,0.0,90.06877022653721,0.64
3206,03,8,240,300,10.0,1742.857142857143,0.0,3,1,0.0,65.4126213592233,0.0,81.14684466019418,0.8714285714285714
3206,03,9,270,330,11.11111111111111,3000.0,0.0,2,0,0.0,73.54368932038835,0.0,78.83629989212514,1.5
3206,03,10,300,360,0.0,6100.0,0.0,2,1,0.0,67.17927964386888,0.0,83.20518008903278,3.05
3206,03,11,330,390,0.0,4560.0,33.33333333333333,3,2,0.0,70.7001214083367,0.0,73.9916363145825,2.28
3206,03,12,360,420,0.0,2200.0,33.33333333333333,3,1,0.0,68.042071197411,0.0,74.65614886731392,1.1
3206,03,13,390,450,0.0,1500.0,0.0,3,1,0.0,68.83852691218131,0.0,82.79036827195468,0.75
3206,03,14,420,480,0.0,1200.0,0.0,3,1,0.0,70.49777418049372,0.0,82.37555645487657,0.6
3207,01,0,0,60,33.33333333333333,6000.0,0.0,4,1,8000.0,40.18691588785047,16.666666666666668,77.45327102803738,7.0
3207,01,1,30,90,0.0,0.0,0.0,3,1,0.0,35.04653986240388,41.666666666666664,80.82169836773237,0.0
3207,01,2,60,120,0.0,0.0,0.0,2,1,11520.0,40.65533980582524,36.666666666666664,80.66949838187702,5.76
3207,01,3,90,150,0.0,0.0,0.0,2,1,0.0,70.6715210355987,36.666666666666664,73.16545307443366,0.0
3207,01,4,120,180,20.0,1400.0,0.0,3,0,0.0,69.8502630513962,28.333333333333332,70.45410090381762,0.7
3207,01,5,150,210,28.57142857142857,4300.0,0.0,3,1,0.0,38.20315661675435,3.3333333333333335,82.47302036962094,2.15
3207,01,6,180,240,40.0,7200.0,0.0,3,2,15200.0,22.703358963982193,0.0,84.32416025900446,11.2
3207,01,7,210,270,25.0,0.0,0.0,3,1,0.0,31.04006475111291,0.0,85.98998381222177,0.0
3207,01,8,240,300,0.0,0.0,0.0,3,1,6400.0,54.81391585760518,3.3333333333333335,85.46318770226537,3.2
3207,01,9,270,330,0.0,0.0,0.0,3,1,0.0,57.969255663430424,3.3333333333333335,84.67435275080906,0.0
3207,01,10,300,360,0.0,0.0,0.0,3,0,0.0,20.10517799352751,0.0,94.97370550161813,0.0
3207,01,11,330,390,0.0,0.0,0.0,4,1,5760.0,0.0,1.6666666666666667,99.58333333333333,2.88
3207,01,12,360,420,25.0,9000.0,0.0,3,2,10160.0,9.955483609874545,18.333333333333332,86.67779576419804,9.58
3207,01,13,390,450,16.666666666666664,6866.666666666667,0.0,3,2,10880.0,24.089068825910932,16.666666666666668,85.64439946018894,8.873333333333333
3207,01,14,420,480,0.0,5800.0,0.0,3,1,0.0,18.61594496155403,0.0,95.3460137596115,2.9
3207,02,0,0,60,0.0,1200.0,0.0,3,0,0.0,21.802679658952496,23.333333333333332,88.71599675192854,0.6
3207,02,1,30,90,0.0,1200.0,0.0,3,1,9360.0,25.171995143666532,25.0,87.45700121408336,5.28
3207,02,2,60,120,33.33333333333333,1200.0,0.0,3,1,0.0,39.45770942938082,10.0,79.30223930932146,0.6
3207,02,3,90,150,16.666666666666664,2133.3333333333335,0.0,3,1,0.0,50.080906148867314,35.0,74.5631067961165,1.0666666666666667
3207,02,4,120,180,0.0,2200.0,0.0,3,1,0.0,33.980582524271846,66.66666666666667,74.83818770226537,1.1
3207,02,5,150,210,0.0,1400.0,0.0,3,0,0.0,18.567961165048544,63.333333333333336,79.52467637540454,0.7
3207,02,6,180,240,0.0,1350.0,0.0,3,1,4320.0,22.74382840955079,73.33333333333333,75.98070956427897,2.835
3207,02,7,210,270,0.0,3200.0,0.0,4,1,0.0,34.03480372318899,100.0,66.49129906920275,1.6
3207,02,8,240,300,28.57142857142857,4266.666666666667,0.0,4,2,7800.0,38.85066774585188,100.0,58.14447592067989,6.033333333333334
3207,02,9,270,330,25.0,4800.0,0.0,3,2,0.0,47.81376518218624,100.0,56.79655870445344,2.4
3207,02,10,300,360,0.0,5600.0,33.33333333333333,3,1,0.0,48.199109672197494,100.0,54.6168892486173,2.8
3207,02,11,330,390,0.0,3100.0,33.33333333333333,3,1,0.0,33.46823148522865,100.0,58.299608795359504,1.55
3207,02,12,360,420,0.0,2150.0,0.0,2,1,0.0,23.998381222177255,100.0,69.00040469445568,1.075
3207,02,13,390,450,12.5,3250.0,0.0,3,2,8240.0,18.932038834951456,100.0,67.14199029126213,5.745
3207,02,14,420,480,16.666666666666664,3666.6666666666665,0.0,3,1,0.0,29.00485436893204,100.0,63.58211974110033,1.8333333333333333
3207,03,0,0,60,0.0,5466.666666666667,0.0,4,1,0.0,59.626320064987816,76.66666666666667,65.92675331708638,2.7333333333333334
3207,03,1,30,90,0.0,3766.6666666666665,33.33333333333333,3,2,0.0,62.80857952246054,100.0,50.964521786051534,1.8833333333333333
3207,03,2,60,120,0.0,3525.0,33.33333333333333,3,1,0.0,57.03883495145631,100.0,52.40695792880259,1.7625
3207,03,3,90,150,0.0,4500.0,25.0,4,1,0.0,64.62970457304735,100.0,52.59257385673816,2.25
3207,03,4,120,180,0.0,4628.571428571428,33.33333333333333,3,1,0.0,44.579288025889966,100.0,55.521844660194176,2.314285714285714
3207,03,5,150,210,0.0,3950.0,0.0,3,1,9760.0,30.17799352750809,100.0,67.45550161812298,6.855
3207,03,6,180,240,0.0,2466.6666666666665,0.0,3,1,0.0,46.33751517604209,100.0,63.41562120598948,1.2333333333333332
3207,03,7,210,270,0.0,1800.0,0.0,3,1,8400.0,36.97411003236246,100.0,65.75647249190939,5.1
3207,03,8,240,300,0.0,1500.0,0.0,3,1,0.0,59.8705501618123,100.0,60.032362459546924,0.75
3207,03,9,270,330,0.0,1480.0,0.0,2,0,0.0,60.50182112505059,100.0,59.874544718737354,0.74
3207,03,10,300,360,0.0,2150.0,0.0,2,1,0.0,21.853500607041685,100.0,69.53662484823958,1.075
3207,03,11,330,390,0.0,3240.0,33.33333333333333,3,2,0.0,51.37540453074433,100.0,53.82281553398059,1.62
3207,03,12,360,420,0.0,4500.0,33.33333333333333,3,1,0.0,42.83980582524272,100.0,55.95671521035599,2.25
3207,03,13,390,450,12.5,2920.0,0.0,3,1,0.0,17.28045325779037,100.0,67.5548866855524,1.46
3207,03,14,420,480,25.0,2400.0,0.0,3,1,0.0,63.29421286928369,100.0,52.92644678267908,1.2
3208,01,0,0,60,0.0,5266.666666666667,0.0,4,1,12480.0,19.7480698902885,0.0,95.06298252742788,8.873333333333333
3208,01,1,30,90,0.0,0.0,0.0,3,1,0.0,19.25566343042071,0.0,95.18608414239482,0.0
3208,01,2,60,120,0.0,0.0,0.0,2,1,0.0,34.385113268608414,0.0,91.4037216828479,0.0
3208,01,3,90,150,0.0,0.0,0.0,2,1,0.0,47.49190938511327,23.333333333333332,82.29368932038835,0.0
3208,01,4,120,180,0.0,4100.0,0.0,3,0,0.0,36.139214892755966,35.0,82.21519627681101,2.05
3208,01,5,150,210,0.0,2950.0,0.0,3,1,8160.0,17.07810602994739,11.666666666666666,92.81380682584648,5.555
3208,01,6,180,240,0.0,1800.0,0.0,3,2,8960.0,24.635922330097088,0.0,93.84101941747574,5.38
3208,01,7,210,270,0.0,0.0,0.0,3,1,0.0,47.653721682847895,6.666666666666667,86.41990291262135,0.0
3208,01,8,240,300,0.0,0.0,0.0,3,1,7680.0,41.82847896440129,6.666666666666667,87.87621359223301,3.84
3208,01,9,270,330,0.0,0.0,0.0,3,1,0.0,23.867313915857604,3.3333333333333335,93.19983818770227,0.0
3208,01,10,300,360,0.0,0.0,0.0,3,0,0.0,16.545307443365697,3.3333333333333335,95.03033980582524,0.0
3208,01,11,330,390,0.0,0.0,0.0,4,1,4000.0,7.527316875758802,0.0,98.1181707810603,2.0
3208,01,12,360,420,0.0,2400.0,0.0,3,2,7200.0,16.349656009712668,0.0,95.91258599757184,4.8
3208,01,13,390,450,0.0,2666.6666666666665,0.0,3,2,9440.0,31.121003642250102,0.0,92.21974908943747,6.053333333333333
3208,01,14,420,480,0.0,2800.0,0.0,3,1,0.0,37.960339943342774,0.0,90.5099150141643,1.4
3208,02,0,0,60,0.0,1000.0,0.0,3,0,0.0,26.36068237205524,20.0,88.40982940698619,0.5
3208,02,1,30,90,0.0,2700.0,0.0,3,1,6160.0,23.31040064751113,3.3333333333333335,93.33906650478889,4.43
3208,02,2,60,120,0.0,3400.0,0.0,3,1,0.0,48.239579117766084,0.0,87.94010522055848,1.7
3208,02,3,90,150,16.666666666666664,2266.6666666666665,0.0,3,1,4240.0,45.18608414239482,0.0,84.53681229773463,3.253333333333333
3208,02,4,120,180,20.0,1000.0,0.0,3,1,0.0,22.54148118170781,0.0,89.36462970457305,0.5
3208,02,5,150,210,0.0,1000.0,0.0,3,0,0.0,30.513961958721165,0.0,92.37150951031971,0.5
3208,02,6,180,240,0.0,1950.0,0.0,3,1,5840.0,29.733009708737864,0.0,92.56674757281553,3.895
3208,02,7,210,270,0.0,4200.0,0.0,4,1,0.0,19.34439498178875,0.0,95.16390125455281,2.1
3208,02,8,240,300,28.57142857142857,3666.6666666666665,0.0,4,2,6120.0,35.329825981384055,0.0,84.02468636179684,4.893333333333333
3208,02,9,270,330,25.0,2400.0,0.0,3,2,0.0,35.93686766491299,1.6666666666666667,84.34911641710508,1.2
3208,02,10,300,360,0.0,3160.0,0.0,3,1,7120.0,15.303643724696355,1.6666666666666667,95.75742240215925,5.14
3208,02,11,330,390,0.0,4200.0,0.0,3,1,0.0,3.7231889923108055,0.0,99.0692027519223,2.1
3208,02,12,360,420,0.0,3840.0,0.0,2,1,7120.0,1.4563106796116505,0.0,99.63592233009709,5.48
3208,02,13,390,450,0.0,3400.0,0.0,3,2,6720.0,34.682314852286524,3.3333333333333335,90.49608795359504,5.06
3208,02,14,420,480,0.0,2600.0,0.0,3,1,0.0,37.23188992310806,3.3333333333333335,89.85869418588965,1.3
3208,03,0,0,60,20.0,1300.0,0.0,4,1,9360.0,20.09744214372716,8.333333333333334,87.89230613073488,5.33
3208,03,1,30,90,14.285714285714285,1560.0,33.33333333333333,3,2,0.0,40.874140024281665,0.0,77.87670308916768,0.78
3208,03,2,60,120,10.0,2033.3333333333333,33.33333333333333,3,1,0.0,76.23481781376518,0.0,70.10796221322538,1.0166666666666666
3208,03,3,90,150,0.0,4200.0,50.0,4,1,0.0,69.28369081343585,0.0,70.17907729664104,2.1
3208,03,4,120,180,0.0,4542.857142857143,66.66666666666666,3,1,0.0,43.64886731391586,0.0,72.42111650485437,2.2714285714285714
3208,03,5,150,210,0.0,2700.0,0.0,3,1,4640.0,51.9222986645083,0.0,87.01942533387293,3.67
3208,03,6,180,240,0.0,3933.3333333333335,0.0,3,1,0.0,59.287737757992716,0.0,85.17806556050182,1.9666666666666668
3208,03,7,210,270,0.0,4233.333333333333,0.0,3,1,6240.0,55.86569579288026,0.0,86.03357605177993,5.236666666666666
3208,03,8,240,300,0.0,3125.0,0.0,3,1,0.0,57.605177993527505,0.0,85.59870550161813,1.5625
3208,03,9,270,330,0.0,2280.0,0.0,2,0,0.0,46.98502630513962,0.0,88.2537434237151,1.14
3208,03,10,300,360,11.11111111111111,1400.0,0.0,2,1,7280.0,39.700526102792395,0.0,87.29709069652412,4.34
3208,03,11,330,390,11.11111111111111,2000.0,0.0,3,2,4720.0,28.611898016997166,0.0,90.06924771797293,3.36
3208,03,12,360,420,0.0,2600.0,0.0,3,1,0.0,52.40793201133145,0.0,86.89801699716713,1.3
3208,03,13,390,450,0.0,2733.3333333333335,0.0,3,1,4160.0,79.85436893203884,0.0,80.0364077669903,3.4466666666666668
3208,03,14,420,480,0.0,3466.6666666666665,0.0,3,1,0.0,59.42556634304207,0.0,85.14360841423948,1.7333333333333332
3209,01,0,0,60,0.0,4600.0,0.0,4,1,13280.0,12.718407151564405,33.333333333333336,88.48706487877557,8.94
3209,01,1,30,90,0.0,0.0,0.0,3,1,0.0,29.138000809388913,83.33333333333333,71.88216646431944,0.0
3209,01,2,60,120,0.0,0.0,0.0,2,1,13040.0,51.61812297734628,100.0,62.09546925566343,6.52
3209,01,3,90,150,0.0,0.0,0.0,2,1,0.0,69.66019417475728,100.0,57.58495145631068,0.0
3209,01,4,120,180,0.0,2100.0,0.0,3,0,0.0,50.93042071197411,100.0,62.26739482200647,1.05
3209,01,5,150,210,28.57142857142857,2100.0,66.66666666666666,3,1,0.0,23.54368932038835,100.0,45.3045538603791,1.05
3209,01,6,180,240,60.0,0.0,66.66666666666666,3,2,0.0,28.328611898016998,100.0,36.25118035882909,0.0
3209,01,7,210,270,25.0,0.0,0.0,3,1,0.0,43.949817887494945,100.0,57.76254552812627,0.0
3209,01,8,240,300,0.0,0.0,0.0,3,1,10640.0,52.772157021448805,100.0,61.8069607446378,5.32
3209,01,9,270,330,0.0,0.0,0.0,3,1,0.0,44.79967624443545,93.33333333333333,65.4667476055578,0.0
3209,01,10,300,360,0.0,0.0,0.0,3,0,0.0,18.413597733711047,68.33333333333333,78.3132672332389,0.0
3209,01,11,330,390,0.0,0.0,0.0,4,1,8000.0,7.651821862348178,40.0,88.08704453441295,4.0
3209,01,12,360,420,50.0,0.0,0.0,3,2,11200.0,30.5668016194332,21.666666666666668,74.44163292847503,5.6
3209,01,13,390,450,33.33333333333333,1600.0,33.33333333333333,3,2,0.0,63.07692307692308,56.666666666666664,53.397435897435905,0.8
3209,01,14,420,480,0.0,1600.0,33.33333333333333,3,1,0.0,66.41036017806556,100.0,50.06407662215028,0.8
3209,02,0,0,60,0.0,1533.3333333333333,0.0,3,0,0.0,10.885458976441917,66.66666666666667,80.61196858922285,0.7666666666666666
3209,02,1,30,90,0.0,1400.0,33.33333333333333,3,1,0.0,1.6592472683124242,100.0,66.25185484958857,0.7
3209,02,2,60,120,0.0,6200.0,33.33333333333333,3,1,0.0,14.204775394577094,100.0,63.1154728180224,3.1
3209,02,3,90,150,0.0,3750.0,0.0,3,1,10640.0,33.859223300970875,100.0,66.53519417475728,7.195
3209,02,4,120,180,0.0,1200.0,0.0,3,1,0.0,34.39902873330635,100.0,66.40024281667341,0.6
3209,02,5,150,210,0.0,1000.0,0.0,3,0,0.0,24.07932011331445,100.0,68.98016997167139,0.5
3209,02,6,180,240,0.0,2850.0,0.0,3,1,9680.0,11.007689194658033,100.0,72.24807770133549,6.265
3209,02,7,210,270,0.0,3666.6666666666665,0.0,4,1,0.0,27.9126213592233,100.0,68.02184466019418,1.8333333333333333
3209,02,8,240,300,42.857142857142854,4700.0,25.0,4,2,9040.0,61.66599272139102,100.0,42.61921610536653,6.87
3209,02,9,270,330,50.0,4733.333333333333,33.33333333333333,3,2,0.0,56.49534601375961,100.0,40.04283016322677,2.3666666666666667
3209,02,10,300,360,28.57142857142857,2600.0,0.0,3,1,11360.0,46.863617968433836,100.0,56.1412383650344,6.98
3209,02,11,330,390,50.0,1400.0,0.0,3,1,0.0,31.1084142394822,100.0,54.722896440129446,0.7
3209,02,12,360,420,42.857142857142854,2600.0,0.0,2,1,12000.0,27.467637540453076,100.0,57.41880490060102,7.3
3209,02,13,390,450,37.5,4700.0,0.0,3,2,9840.0,56.009712666936466,100.0,51.62257183326588,7.27
3209,02,14,420,480,33.33333333333333,5100.0,0.0,3,1,0.0,68.90688259109312,100.0,49.43994601889339,2.55
3209,03,0,0,60,40.0,1600.0,0.0,4,1,18480.0,32.79154815115807,76.66666666666667,62.635446295543815,10.04
3209,03,1,30,90,42.857142857142854,1333.3333333333333,33.33333333333333,3,2,0.0,56.59385113268608,100.0,41.80391816920944,0.6666666666666666
3209,03,2,60,120,30.0,2250.0,33.33333333333333,3,1,0.0,77.54854368932038,100.0,39.77953074433657,1.125
3209,03,3,90,150,22.22222222222222,2680.0,25.0,4,1,0.0,71.14528530959126,100.0,45.40812311704663,1.34
3209,03,4,120,180,12.5,3233.3333333333335,33.33333333333333,3,1,0.0,62.34817813765182,100.0,47.95462213225371,1.6166666666666667
3209,03,5,150,210,0.0,5300.0,66.66666666666666,3,1,0.0,59.49008498583569,100.0,43.46081208687441,2.65
3209,03,6,180,240,0.0,6800.0,66.66666666666666,3,1,0.0,55.299352750809064,100.0,44.50849514563107,3.4
3209,03,7,210,270,25.0,5000.0,33.33333333333333,3,1,0.0,47.16828478964401,100.0,48.62459546925567,2.5
3209,03,8,240,300,30.0,4000.0,33.33333333333333,3,1,0.0,65.80331849453663,100.0,42.71583704303251,2.0
3209,03,9,270,330,22.22222222222222,3666.6666666666665,0.0,2,0,0.0,58.77831715210356,100.0,54.74986515641855,1.8333333333333333
3209,03,10,300,360,33.33333333333333,3200.0,0.0,2,1,8960.0,41.909385113268605,100.0,56.189320388349515,6.08
3209,03,11,330,390,22.22222222222222,5400.0,33.33333333333333,3,2,0.0,58.07365439093484,100.0,46.5926975133774,2.7
3209,03,12,360,420,0.0,4650.0,33.33333333333333,3,1,0.0,51.55807365439094,100.0,53.77714825306893,2.325
3209,03,13,390,450,0.0,2633.3333333333335,33.33333333333333,3,1,0.0,47.99676244435451,100.0,54.66747605557804,1.3166666666666667
3209,03,14,420,480,0.0,2333.3333333333335,33.33333333333333,3,1,0.0,36.650485436893206,100.0,57.50404530744336,1.1666666666666667
3210,01,0,0,60,16.666666666666664,2200.0,0.0,4,1,0.0,34.131493506493506,33.333333333333336,78.96712662337663,1.1
3210,01,1,30,90,0.0,0.0,0.0,3,1,0.0,36.15042458552366,83.33333333333333,70.12906052028575,0.0
3210,01,2,60,120,0.0,0.0,0.0,2,1,12720.0,46.03559870550162,100.0,63.49110032362459,6.36
3210,01,3,90,150,0.0,0.0,0.0,2,1,0.0,61.98948645369996,100.0,59.50262838657501,0.0
3210,01,4,120,180,0.0,4200.0,0.0,3,0,0.0,58.85206143896524,100.0,60.286984640258694,2.1
3210,01,5,150,210,28.57142857142857,4200.0,0.0,3,1,6800.0,53.31447049312854,100.0,54.52852523386072,5.5
