source,participant_id,session_number,window_index,t_start_frame,t_end_frame,head_rotation_rad_mean,head_rotation_rad_mean_abs_vel,head_rotation_rad_mean_abs_acc,head_rotation_rad_rms,blink_aperture_mean,blink_aperture_mean_abs_vel,blink_aperture_mean_abs_acc,blink_aperture_rms,mouth_aperture_mean,mouth_aperture_mean_abs_vel,mouth_aperture_mean_abs_acc,mouth_aperture_rms,pupil_dx_mean,pupil_dx_mean_abs_vel,pupil_dx_mean_abs_acc,pupil_dx_rms,pupil_dy_mean,pupil_dy_mean_abs_vel,pupil_dy_mean_abs_acc,pupil_dy_rms,pupil_metric_mean,pupil_metric_mean_abs_vel,pupil_metric_mean_abs_acc,pupil_metric_rms,center_face_magnitude_mean,center_face_magnitude_mean_abs_vel,center_face_magnitude_mean_abs_acc,center_face_magnitude_rms,center_face_x_mean,center_face_x_mean_abs_vel,center_face_x_mean_abs_acc,center_face_x_rms,center_face_y_mean,center_face_y_mean_abs_vel,center_face_y_mean_abs_acc,center_face_y_rms
original,3101,1,10,18000,21600,0.07555187001309396,0.14540006038730116,5.826274134508744,0.023776308340790833,0.18563398561781072,0.11097282561696377,4.0846629060409185,0.02365268693996502,0.001185744728609334,0.033416908745734226,2.017085116361066,0.002132085931831246,-0.006296864643826123,0.04055412112697295,1.6164183419080473,0.0036085992254332837,-0.03264237489451786,0.07015980326165401,2.865004069264429,0.0068643428093819285,0.04861854936930764,0.05344369785714749,2.216757336243062,0.004823358661416766,0.13584383669586222,0.11704452820228374,2.582575751693536,0.0769328452686044,0.06566148208341338,0.08980997606180602,1.690138373007723,0.055707358851241444,0.10806452339851294,0.10763518213046021,2.6349574308313723,0.0726603700269678
original,3101,1,11,19800,23400,0.05886518335730824,0.18493595276894637,7.0915663625257395,0.036290844981805036,0.17329767268924615,0.15510046754441478,5.426395408780023,0.04374451408691679,0.0017480483049907762,0.04240019205734921,2.4704340847779593,0.0030780967509557817,-0.005093047842111563,0.045315403085007554,1.7677806419050022,0.004258094081231539,-0.03073389481329119,0.09061081501878741,3.6466151794387347,0.011628311897419736,0.0479445489634694,0.06611191821305348,2.7282419032780765,0.007613193321032581,0.1640351288525333,0.2240706145091568,4.2416936926812765,0.1700316043404583,0.08609012550500074,0.17197008185594528,2.955013184107167,0.11638834434760703,0.12295506728536593,0.21081633327255014,4.353376149379349,0.14050823816297928
original,3101,1,12,21600,25200,0.05335888314898668,0.2081674159773734,7.626464199248447,0.039781385132345935,0.1701265164191565,0.1831094978397009,6.34939947109,0.05288158943846387,0.0019155003527047449,0.04589775316169971,2.6399620228105194,0.0032734075238721365,-0.004527469128903587,0.050576127976300574,1.970021918553832,0.004686187805031,-0.029647109758399598,0.10927765751791672,4.303132585185531,0.013520330093541838,0.0479277861562347,0.08011913122396672,3.278784616416742,0.009331371137265685,0.1981243757640791,0.3063485109071852,5.1857703066815874,0.18953983204061417,0.10604689379466473,0.2208460569498178,3.5048578218064717,0.12398557723825528,0.14950204421934693,0.29002842466261675,5.429529055870369,0.161893137376253
original,3101,1,13,23400,27000,0.046689130136488954,0.20187248792072082,7.449434104274547,0.039339830949420986,0.17731260148089872,0.17865642506489945,6.219192349572978,0.04473436823120523,0.01792448510893313,0.10697329665412675,4.613895850270071,0.036720200819072735,-0.003506184431302883,0.052339734846091675,2.0726139977653677,0.004723573761446048,-0.03222625155909517,0.11967938462206652,4.7132648064869365,0.012726040489988917,0.04965436208099501,0.09008398954921239,3.649919314102731,0.009285955018038488,0.2046184432989284,0.2902105712118047,4.689583166916143,0.18675088239120774,0.12236428396592233,0.20158230284380144,3.263794141599344,0.11200354173036997,0.1429651531896747,0.269741317836569,5.004944733993064,0.1696695406806555
original,3101,1,14,25200,28800,0.057664730609460244,0.18964513097606964,7.074180493212087,0.048266283093520906,0.17578347802472505,0.17838717705675025,6.287126117502985,0.03926392748696553,0.01789628146269556,0.10698181805684315,4.638851216879301,0.03673339586108803,-0.003782030864472756,0.05032812814466875,2.0016295805979643,0.004783628727945392,-0.03282444484709458,0.11306124434974865,4.451196710090161,0.0121019695025983,0.04957706155543016,0.08448839082179677,3.415703127185389,0.008729938381237125,0.1996876507194885,0.2596290634088599,4.086750616865766,0.18848539025000244,0.14070923708146926,0.20821330687518483,3.3057801477041218,0.12547189897504232,0.1279936168550979,0.2155646473207263,4.030294679604834,0.15322286839588298
original,3101,2,0,0,3600,0.05717934725752639,0.44698152383818235,21.49357501632108,0.14692025155049138,0.1907574851472172,0.3979184532804276,18.831132929214522,0.19647394628454645,0.024015050788624218,0.1635972219737989,6.68117822102394,0.04222449800548727,0.009091129272309798,0.2631685317897603,9.803119951365053,0.21390459564193562,-0.04418704320566748,0.3642101124206494,13.424607706769535,0.26925431568063846,0.07201400658818063,0.3983878050066206,17.253415163244792,0.34430018235024107,0.29282360636098026,1.3785943985152818,68.29569261480667,0.9647358910201914,0.18252101804839577,0.8581068441271953,41.15765161718002,0.5726025224178692,0.20708362023838606,1.168111639036714,57.453056649034465,0.782553389478959
original,3101,2,1,1800,5400,0.05205087019489664,0.20961791417566594,7.800406997269816,0.03960501344060044,0.18195067364144024,0.18771581226482234,6.498266688315184,0.04693730090214636,0.008277324228431599,0.08649518018955497,4.2450822757635684,0.024176333210518573,-0.004851746452054316,0.051938032113627575,2.0011766843599434,0.004874504588630694,-0.028477125997503593,0.1093945411871901,4.358822051398227,0.011148578324544323,0.0474920657073076,0.08308405965646111,3.3891475645104925,0.008183969054352896,0.18879147580408595,0.28924258489455107,4.846631680699455,0.18013396685426505,0.11185044642981616,0.19479351071975395,3.254935135504351,0.13035797037372346,0.13113064492744717,0.26061546928866053,4.943702619860462,0.14625832798628655
original,3101,2,2,3600,7200,0.04717413024685994,0.20244344195371725,7.688417625846097,0.041330447321808794,0.18539232399196098,0.18234820354596412,6.485221281122139,0.04184969719350217,0.011588744201427777,0.10992125274785848,5.10023471859789,0.024595518349949812,-0.005041518741511807,0.05333586313174933,2.0494226245056506,0.004755780471503512,-0.029812945812495228,0.10678117264506046,4.1506959207570215,0.010812625287157518,0.048688355922278555,0.08496845066285413,3.428399881665602,0.008139616174358232,0.2174165833972166,0.28114944045927026,5.129524516539804,0.1446020913346114,0.10875278238159328,0.1885060790622806,3.3125252449861597,0.1005326146379183,0.16447090078670587,0.27888915786169144,5.596294333084389,0.1385463246253657
original,3101,2,3,5400,9000,0.052496483486201666,0.19780412803430916,7.5629663211341365,0.03507522779153366,0.183892694481755,0.18776098567519026,6.6050906119453305,0.043227266944721066,0.008018947648264434,0.10173370710446938,4.896070591323741,0.008946857863793331,-0.0044048858977930065,0.05433822963996599,2.1221802379783345,0.0046787449396339924,-0.02995450363386607,0.09963550825000186,3.8631779650046574,0.010713603410971526,0.048173655614496255,0.08203609947240836,3.250212623157496,0.008321689781225794,0.2567435992406521,0.29564144055916075,5.273954134276536,0.1381889685217297,0.12577766244521338,0.21897007468402874,3.485547878464252,0.10891044003857192,0.20278060781728505,0.29627684529619336,5.816832805748576,0.12732630343263357
original,3101,2,4,7200,10800,0.05420830580793164,0.19411441658579673,7.460508485124849,0.03045626270731896,0.1812330795285208,0.19140110166786933,6.60167090700398,0.04538418636793794,0.0055090191274891976,0.08740090881955494,4.415384324299662,0.0072520791545794385,-0.0030583121574130918,0.05132271733966126,2.028986432936814,0.004856165930270801,-0.02915703597836569,0.09842314410661007,3.8834593946632867,0.010588104559988716,0.046946643265728644,0.07610009626516862,3.021562242779887,0.008168768145039062,0.22217162766312754,0.26344177145624736,4.67044350137232,0.13012083198947844,0.11178339663526546,0.202033011613721,3.1899577228512963,0.10799477812880848,0.17872057513577613,0.25483313953407627,4.933063756317822,0.10095652139830832
original,3101,2,5,9000,12600,0.05459896147181744,0.20486076464613195,7.746498136873422,0.03219016234992558,0.18023629183080547,0.18440015977367594,6.297851061566449,0.04602727614874389,0.003307903823019554,0.06778889982246432,3.7363949362973896,0.00576071404310408,-0.004012456414384774,0.04996070405409088,1.999417110821682,0.0051938028737921514,-0.02729745173271061,0.09867540423555413,3.890830687601062,0.01053420334479934,0.04572342668157791,0.07523318356751307,2.992660611080378,0.007358982383935501,0.195688635067598,0.26770250116525074,4.643553091510945,0.12307226682302276,0.1082276266162482,0.200982159823279,3.290664275672471,0.09974795135470235,0.14959788217226383,0.2508569048201915,4.7545113181064975,0.09694547664901196
original,3101,2,6,10800,14400,0.05192180296937458,0.18630408467825954,7.1565168965311905,0.032820004279277115,0.18640855607851356,0.16850949602133075,5.855157278361326,0.039898994242662224,0.0023758286163578397,0.05855525903918788,3.365850190308639,0.0033011483202011237,-0.004556747462446706,0.045230267500543,1.8231906476424415,0.004921038952871972,-0.02836690936267887,0.09985894754727102,3.939615219605197,0.010476982763400706,0.04695857105510639,0.07434714245705729,2.990084241400129,0.007417660685635044,0.17896470088324842,0.20715124592331757,3.735977299266128,0.0958377438814603,0.10020683548680386,0.15288960558602005,2.6294591037004986,0.07297078254047609,0.13772139208571152,0.19473597673346368,3.946601062470821,0.08294522586408307
original,3101,2,7,12600,16200,0.061305797776015296,0.16482875729600166,6.505329095689693,0.03065669803691274,0.18528984618869862,0.14868493028814678,5.357368474580718,0.03646407391532896,0.011874022226651196,0.08792891359113536,4.166856914004903,0.02214420760652633,-0.0038776261851878216,0.042535614779154345,1.6831977530625568,0.004771597154677713,-0.02951235574049064,0.09170818152306807,3.694513559243294,0.009653925426734348,0.04743314558310028,0.06652853090377087,2.7691783488793327,0.006871114034403267,0.1565917475995409,0.17078686617022795,3.395672852523264,0.08524672277178369,0.08475220166181571,0.11318969147363235,2.070009321503357,0.04688774028019691,0.1222079499275819,0.16694333710952258,3.7108126731661826,0.08643957576826106
original,3101,2,8,14400,18000,0.07676337556032206,0.17406641424922922,6.488881551481533,0.029948312746994717,0.17977211163988147,0.16080262751431137,5.70288447031699,0.0394115523955106,0.011674229234544482,0.08415180649212713,3.9904383399623655,0.022200408261960843,-0.0045197166662878764,0.045805499818214565,1.7857495217052126,0.004663808009959863,-0.029551905334486143,0.09438105449167329,3.712719817977401,0.009853032880163481,0.04707131448488574,0.06930965461147925,2.838562159009251,0.00663578933645443,0.16967282508294765,0.2543754146046164,4.6656033915973705,0.10944892928166008,0.0867518871359754,0.16193991499887408,2.8905095373971226,0.06214103830513839,0.13323806925538867,0.2376726610792433,4.833666370082319,0.10783391873771839
original,3101,2,9,16200,19800,0.06106752951133177,0.20303427684234848,7.369922987047709,0.04218845783740238,0.17354662238992527,0.2073880388856529,7.197197546670564,0.04849327584150195,0.0067869967961065895,0.08382810848749137,4.111417627902417,0.01731555130113669,-0.004452405753321549,0.05276252304865336,2.0609742852961053,0.005164446952622718,-0.028597244425974278,0.11706104877117994,4.519049494674236,0.012266948760091238,0.04678354587647711,0.08583714436525391,3.4619959781053034,0.008478525171275305,0.2338349339240867,0.39713159745444915,6.15775932143555,0.1955918683998514,0.14758297990271482,0.2776378341820522,4.284785913227633,0.1475601470898105,0.16091029821120653,0.33846832201098864,5.879308481766718,0.1532582730911308
original,3101,2,10,18000,21600,0.05526967059683664,0.22781905577419745,8.312961897950936,0.0441376218018088,0.17565983044178138,0.20840759090941655,7.178634176830273,0.04908203400239688,0.007726673064163359,0.09239505636933613,4.337617684491635,0.018628149628002987,-0.003699674155001099,0.05571177828168525,2.1945919025645284,0.005434019181249588,-0.029421273184942285,0.12296538525114353,4.671673247162874,0.012685676401274914,0.04738125304690215,0.09360503993492494,3.7719645953006675,0.008966956454842379,0.25435613718425704,0.4044455038739891,6.155976396956293,0.22629336503228553,0.18475671590275322,0.29629006893130283,4.5555667690509605,0.15760242658632037,0.15359889596286255,0.3482665337991163,5.935090593078693,0.18259118763744933
original,3101,2,11,19800,23400,0.06612702526343542,0.2192411149188781,8.03983981764655,0.03869069809928385,0.1795617878325683,0.18086290290631984,6.181574045925812,0.045306084333381645,0.00312911730750689,0.05921096347049845,3.1184962611010696,0.008439586269242634,-0.004707642548280333,0.0526501252735094,2.0552477538119627,0.0051956406793695,-0.029676000254494392,0.11049097553445372,4.258331580412029,0.011737665134157506,0.047739436879836526,0.08307521210902268,3.3945869746558577,0.007978584756551181,0.20603123395414571,0.31345258573885054,5.204384010286342,0.18696660584879063,0.14024740728389198,0.20756834019169634,3.601222083821293,0.11805852233697627,0.13338985379433554,0.2951903235482746,5.383109759286607,0.1612618306536498
original,3101,2,12,21600,25200,0.06411796475877415,0.19098112885155535,7.167367046129799,0.03704431232076782,0.17692145073367,0.18590957690057858,6.382642296889815,0.04732570085151386,0.0032934314690050244,0.06386462160273865,3.337034643707505,0.010575551159784433,-0.004408425647642957,0.05212211983472672,2.0649630541679715,0.005199074213966146,-0.02757190612509238,0.10334879355589344,4.0358429807398855,0.01158911529197965,0.04653845168724465,0.07474641084947314,3.0068363125334105,0.007713184291119187,0.18905199010045806,0.3121187436052894,4.942346420764469,0.17107156778071939,0.1218376067685004,0.2040367246577571,3.3446365278100942,0.11401874386663922,0.1327054974187161,0.2749349033079201,4.878620224275403,0.13982385648645926
original,3101,2,13,23400,27000,0.05769553362749377,0.203161627387862,7.6175381283226145,0.04077676919497558,0.16767698203898404,0.2170508693625643,7.235567807355689,0.055381571142941934,0.003878982235956912,0.07202769073529128,3.7779306461029396,0.010877873413642965,-0.0020436511126943517,0.05440238958116018,2.1777367792607856,0.0046408459314808866,-0.027886695256088893,0.1163157854538447,4.399096370333242,0.013868632066435618,0.04657900885000398,0.08390698819081462,3.3117250394286653,0.009281874452076889,0.27594374423112883,0.39602049049339205,6.135478538828897,0.23177655981902667,0.18832155747799997,0.2835967236569538,4.534260720575809,0.1760381730181706,0.18386467931343287,0.34205062473778663,5.818306549538336,0.17206003601153513
original,3101,2,14,25200,28800,0.06043816934033564,0.1864011352859114,7.136272980219552,0.03301229140902305,0.17179317663206878,0.1844673413010003,6.200139727265539,0.04812561428396601,0.0028017510723556903,0.058859932575510615,3.3034751867472925,0.004838364794833298,-0.00032937820777923264,0.047044536997144275,1.8380814995043913,0.004282605215831592,-0.029626528750452272,0.10107916800086006,3.937299964632091,0.012154134310450088,0.04693469787241177,0.0737024891506664,2.9931093702203686,0.008112563535608871,0.21363761691071084,0.2792684678331066,4.789346818473332,0.2367020083943831,0.14755855297757048,0.21088307132802947,3.6380778810194037,0.18309257569705764,0.13822451502573477,0.24526181286575668,4.630560141304693,0.1651255211979822
original,3101,3,0,0,3600,0.07402926861410315,0.1649213244926667,6.365455228414829,0.03860661956625653,0.17694852464246041,0.16412039776363513,5.878809021059232,0.04027437785306276,0.007694314677064131,0.09737945701375594,4.466930095841999,0.024443710105728343,-0.003763078039716991,0.04785304348084511,1.8961453499735323,0.004533554271237126,-0.030533514846017865,0.09200737540433597,3.62571382185034,0.010746763889726103,0.04587329092835011,0.06954539906575011,2.87090816676471,0.006917009136270322,0.2881507294423703,0.18698047737478388,3.9816831818103284,0.08666659439639587,0.12198806568069538,0.1469829278108651,2.519421157297071,0.06347754361756029,0.2524867493792406,0.20410008314542133,4.558551102428252,0.08878004358022691
original,3101,3,1,1800,5400,0.059664618303639526,0.1908586391176503,7.186789501258769,0.057513781038478526,0.17185199389054237,0.1964630216562942,7.011604656895187,0.04274294642285908,0.013736608679142287,0.13081328824242935,5.583158609660407,0.0338074280969265,-0.004031797708682049,0.049013693029291504,1.9731147765729489,0.004481092311848481,-0.029709017251646614,0.10372981055103,4.005398606527349,0.011668416020447141,0.04519887946140483,0.07769858539273623,3.140466639827605,0.007557571746470366,0.3262419714433507,0.21760007125904762,4.524361753040863,0.11377753776175724,0.14198063719098913,0.20144449543174156,3.3987627153284072,0.12170406069840424,0.271812471390803,0.24437779498369458,5.247649863319378,0.102599964420831
original,3101,3,2,3600,7200,0.07105218573332578,0.18266734908584772,6.962998332846961,0.0568596834315376,0.17125064417267716,0.17763897611652357,6.319402140326833,0.04209165252548894,0.011143164731573854,0.10613799863946306,4.967611948191762,0.02726632186531979,-0.003500203040005541,0.047881864504578465,1.9387716839381202,0.004323035178889492,-0.030059837521891515,0.09395299014802178,3.660610367601948,0.011805445824415187,0.04562390684347675,0.07197909944907482,2.8966649999950542,0.007668488825695355,0.30068049208960873,0.24197360631139525,4.727746860846848,0.12039186254642789,0.1355736522214935,0.2079587066148948,3.521033253402249,0.12464900791280999,0.24544439296148646,0.25182023930716646,5.240575405013774,0.10364563909828652
original,3101,3,3,5400,9000,0.07733849934260963,0.18418114433452565,7.180838815585792,0.03831029847725008,0.16576330321855534,0.19306225414185163,6.968761178359658,0.04917666752462925,0.00521923541365932,0.07713116323632792,4.061169410468163,0.013610624708827818,-0.0039371549011043006,0.04911425126591564,1.9800728615705905,0.0042524744094675545,-0.027745842647994477,0.09815783379328907,3.7862841561364267,0.013265388056739862,0.04454059090202109,0.0730414892074377,2.988652163123835,0.008326504398271635,0.2830645261753913,0.2866468758662531,5.3000027137402705,0.15126993387019064,0.1451185062017562,0.2111701408033391,3.5898466145884607,0.1384530329020663,0.22018969754766218,0.2884914490341105,5.722593892907835,0.11956585132825233
original,3101,3,4,7200,10800,0.06898477284855052,0.1997619711737523,7.541043637147894,0.039395801458334934,0.16555861254544138,0.1969240273816391,7.215486895280235,0.04888054613257591,0.008372621142748669,0.10180218940813841,4.722637653687278,0.023104443068419453,-0.004381583961707366,0.053254729670441925,2.1098937760492564,0.004529923915516743,-0.02731405983622375,0.10357973623720629,4.102849026013042,0.013553691620363323,0.04423003452007027,0.07635516166726787,3.202783894543554,0.008615119487026795,0.27399391591448713,0.3235447698443191,5.66615628647828,0.1688659353661293,0.17352771100407657,0.26485640487499024,4.4473772526713855,0.14807440686160345,0.18708437233321382,0.3050480276812307,5.8716857963919535,0.128646458405158
original,3101,3,5,9000,12600,0.07591969449931298,0.1963235140205321,7.361222247683765,0.03796869857666772,0.16707864221346247,0.189430214571977,6.8260827718152495,0.04733331306945513,0.012386015782807966,0.12546802579583655,5.391006062066156,0.028780080284301717,-0.0037985247447333663,0.05362555756346291,2.0883590559501237,0.004751630658804026,-0.028195961472909155,0.107416382995328,4.2450497574312545,0.013635175445460722,0.044706238115726764,0.07773567644251868,3.2414977932979627,0.008338147111550984,0.2697392663953982,0.31156827758897104,5.228589122300283,0.14882689431041077,0.17882468781118113,0.2573050385631565,4.0058733529954065,0.1244692407594983,0.17963228223973432,0.29732713794551485,5.650847190251949,0.12316695424074467
original,3101,3,6,10800,14400,0.06993047577747506,0.2099053888308595,7.778398405357235,0.04061634219578539,0.16330917259521205,0.2018899596778846,7.102816352161104,0.047195045419562015,0.011434470300259831,0.11420409149379147,5.057466566419997,0.023965811077992987,-0.00319562985041791,0.05225515769728014,2.082876313087429,0.004896777615650568,-0.028709319038170925,0.11588905878356358,4.482983039998066,0.01376969693112889,0.04496760642343809,0.08218363297703243,3.3709224029349234,0.008363778681036693,0.2712799821904413,0.3407136853210868,5.3031305517773415,0.17204740207417762,0.19180509853370042,0.2940796227619088,4.284338954221833,0.14957642045631836,0.16320440308161344,0.30678354385967016,5.6334711702733475,0.1318907075287949
original,3101,3,7,12600,16200,0.06574929932013071,0.21687605514233596,7.626406503129189,0.04572626138033295,0.1635918682580208,0.1989872136814966,7.0921059396743305,0.04653118242279959,0.013602234442160596,0.14484683208815582,5.985919832118353,0.03108630737068981,-0.002717990275312258,0.053548474160505705,2.176955105934011,0.004602798947573429,-0.02705401690778181,0.11655784115087886,4.513534239008323,0.013056428105357678,0.04349815495036678,0.08430014289090815,3.4645587511089455,0.008301854923065618,0.28888477735153156,0.3836636230872187,5.804313677669709,0.19904135374376578,0.20808547852879927,0.3345853918107156,5.041443381560557,0.17238487860350363,0.16954277966655337,0.33664437540017966,6.0123501085959425,0.14598290380325077
