experiment_name,split_strategy,n_features,n_seeds,test_bal_acc_mean,test_bal_acc_std,test_f1_mean,test_f1_std,test_kappa_mean,test_kappa_std,timestamp
pose,participant,46,10,0.3162359815286024,0.0297943778336725,0.3076839680890709,0.0250764527889809,-0.0254620915600103,0.0448070127489194,2025-10-17T15:19:28.805765
performance,participant,8,10,0.7094444444444444,0.0345011480694048,0.708963552539136,0.0356230385604657,0.5641666666666666,0.0517517221041072,2025-10-17T15:19:56.876333
eye,participant,8,10,0.401026096775699,0.0262413876183918,0.3881413212448226,0.0235946162378919,0.1010599117857764,0.0391514196440988,2025-10-17T15:20:22.908211
gsr,participant,5,10,0.3487839526182854,0.0292027048372739,0.3451213089860886,0.0296855079382053,0.0229891950611719,0.043806807881294,2025-10-17T15:20:27.000313
ecg,participant,16,10,0.3677289377289378,0.031258487701471,0.3554274626216023,0.0355029929931765,0.051271603540373,0.0472622276970089,2025-10-17T15:22:21.828420
pose_perf,participant,92,10,0.6746455938697318,0.0452135475540602,0.6727469375140591,0.046277444311527,0.5119980961860523,0.0678586027931332,2025-10-17T15:25:19.604451
pose_eye,participant,91,10,0.4006185083488967,0.0402380120631256,0.3866809511272093,0.0373255770818457,0.1003764160447423,0.060129029735909,2025-10-17T15:26:57.852115
pose_gsr,participant,36,10,0.3440649269959615,0.0538101542645613,0.3372435775812134,0.0559365359178385,0.0159598739956117,0.0807115151508509,2025-10-17T15:29:44.397536
pose_ecg,participant,62,10,0.3357247629524857,0.0364225960290811,0.3105931716188082,0.0360251451375134,0.0034188269902737,0.0543277431768449,2025-10-17T15:32:36.002444
perf_eye,participant,13,10,0.6832465690290546,0.0488082919276815,0.6803067430194061,0.0511456811458075,0.5244816274924322,0.0733737378963027,2025-10-17T15:33:03.699312
perf_gsr,participant,12,10,0.7275297711504608,0.023153120588473,0.7273374616793731,0.023151831291732,0.5904662825333432,0.034895632027486,2025-10-17T15:33:21.169478
perf_ecg,participant,20,10,0.6932804232804233,0.0376038346598664,0.6960279229820999,0.0396339045339801,0.5419617211940422,0.0565810374662301,2025-10-17T15:34:42.579077
eye_gsr,participant,12,10,0.4004470327751832,0.050917467564506,0.386070970114709,0.0446857019939851,0.0964804364096537,0.072545652924303,2025-10-17T15:35:05.571517
eye_ecg,participant,20,10,0.4027300660339415,0.0474524327701163,0.3933544874073935,0.0480676473122016,0.1033271175666072,0.068962555780312,2025-10-17T15:36:28.896835
gsr_ecg,participant,12,10,0.3967407407407407,0.0376015130207723,0.3898802085830956,0.0411084752060944,0.09509128581161,0.0575575931753944,2025-10-17T15:38:24.752668
pose_perf_eye,participant,96,10,0.6786010523311228,0.0445154629105174,0.6748961420650446,0.0455337707976533,0.5167268625736795,0.0664103919404966,2025-10-17T15:41:08.992626
pose_perf_gsr,participant,143,10,0.6608959821890856,0.0270431057147839,0.6595349837878931,0.027816140153666,0.4910650570511146,0.0405654263766303,2025-10-17T15:42:51.933585
pose_perf_ecg,participant,124,10,0.6773083975064172,0.0441205009146938,0.6766786556170896,0.0483874076816722,0.5174463974718506,0.065698209793976,2025-10-17T15:45:33.481833
pose_eye_gsr,participant,91,10,0.4106972953592823,0.0382302428141198,0.3908547662751528,0.0393642550985983,0.112872646024506,0.0568545964300608,2025-10-17T15:47:51.969014
pose_eye_ecg,participant,98,10,0.4060522494062106,0.0484192202680629,0.3853302738492586,0.0510070784722566,0.1074844398844674,0.0709755970281878,2025-10-17T15:51:20.490907
pose_gsr_ecg,participant,40,10,0.3553536722719891,0.0484517013710096,0.3368698474404146,0.0406604629852674,0.031863045623049,0.0717861540733196,2025-10-17T15:55:49.483181
perf_eye_gsr,participant,20,10,0.7067981582461101,0.0431403926986502,0.7050662705653823,0.0470773960415291,0.5580590670381259,0.0658177805482504,2025-10-17T15:56:10.977627
perf_eye_ecg,participant,42,10,0.7020577735452163,0.0309010671570016,0.7028439400695624,0.0340786906119553,0.5515914540754572,0.0471943140756308,2025-10-17T15:57:24.642693
perf_gsr_ecg,participant,26,10,0.7037797619047619,0.0379260420460684,0.7061465931716068,0.0405800987982733,0.556103464417299,0.0578475207940208,2025-10-17T15:59:21.617494
eye_gsr_ecg,participant,21,10,0.4112046980539501,0.0418345571497308,0.4000023886199939,0.045723501490201,0.114957391622958,0.0594979081084788,2025-10-17T16:01:14.422132
pose_perf_eye_gsr,participant,96,10,0.6689878112772197,0.030728532057077,0.6658281076045175,0.0322817456713807,0.5013758654984501,0.0488018234105511,2025-10-17T16:03:20.380543
pose_perf_eye_ecg,participant,159,10,0.6615492229607781,0.0321067658960526,0.660005085712573,0.0332778793629072,0.4900150746785858,0.0449644969240629,2025-10-17T16:05:30.323216
pose_perf_gsr_ecg,participant,80,10,0.6617806066320918,0.0428024682611173,0.6598503281348419,0.0500627371001543,0.4936806801973642,0.063709039826618,2025-10-17T16:08:42.832163
pose_eye_gsr_ecg,participant,80,10,0.3911166594743201,0.0336549642301091,0.3564447272107801,0.038693058366201,0.0826770246306618,0.0482200697679516,2025-10-17T16:12:54.910551
perf_eye_gsr_ecg,participant,24,10,0.6979406332925693,0.0385305015703322,0.6983603030109217,0.0385554425205481,0.5443529902293646,0.0579035586213419,2025-10-17T16:14:19.480655
all_modalities,participant,161,10,0.6696812833744741,0.03961147024431323,0.6675883987796942,0.0456167208630363,0.5024568666754301,0.05873402137978035,2025-10-17T16:16:54.201934
