experiment_name,train_size,n_participants,test_bal_acc_mean,test_bal_acc_std
gsr_ecg,1,37,0.4662075537075536,0.11027272819674314
gsr_ecg,2,37,0.5037215787215787,0.1309731007922454
gsr_ecg,3,37,0.5405951405951407,0.12848544799662795
gsr_ecg,5,36,0.5487654320987653,0.14832661208507292
gsr_ecg,7,36,0.5824074074074075,0.14898781458444113
gsr_ecg,9,35,0.5853333333333333,0.1703652362587221
gsr_ecg,11,35,0.5977777777777777,0.16600741074182657
