experiment_name,train_size,n_participants,test_bal_acc_mean,test_bal_acc_std
gsr,1,40,0.37602742165242165,0.08784862448359831
gsr,2,40,0.42503472222222227,0.139920134303323
gsr,3,40,0.4460173160173161,0.13892461162670974
gsr,5,39,0.47009496676163337,0.1531629256666829
gsr,7,39,0.48807488807488797,0.1432052158888622
gsr,9,38,0.4945614035087719,0.1742860529699344
gsr,11,37,0.48378378378378367,0.2120122837661228
