experiment_name,train_size,n_participants,test_bal_acc_mean,test_bal_acc_std
perf_gsr,1,40,0.39265402421652423,0.09019010293109296
perf_gsr,2,40,0.5706597222222223,0.08385472426274355
perf_gsr,3,40,0.5935569985569986,0.10508154161626454
perf_gsr,5,39,0.6478632478632478,0.12180620502006846
perf_gsr,7,39,0.642043142043142,0.10912527334870559
perf_gsr,9,38,0.673859649122807,0.13004394340641315
perf_gsr,11,37,0.6192192192192194,0.15879883161022507
