experiment_name,train_size,n_participants,test_bal_acc_mean,test_bal_acc_std
pose_perf_ecg,1,37,0.6334950334950337,0.11677486083720079
pose_perf_ecg,2,37,0.7024774774774774,0.13344225197586473
pose_perf_ecg,3,37,0.7416871416871418,0.14385236675416968
pose_perf_ecg,5,37,0.7764764764764764,0.1466883225278128
pose_perf_ecg,7,37,0.8203346203346203,0.13615517658047632
pose_perf_ecg,9,37,0.8511711711711711,0.13805575948166524
pose_perf_ecg,11,36,0.8709876543209876,0.15290895442750013
