experiment_name,train_size,n_participants,test_bal_acc_mean,test_bal_acc_std
perf_ecg,1,37,0.4854469854469855,0.11018690921188316
perf_ecg,2,37,0.5298048048048049,0.12333883984316663
perf_ecg,3,37,0.5845208845208844,0.11537012693524294
perf_ecg,5,37,0.6091091091091091,0.12971071712710305
perf_ecg,7,37,0.6702702702702703,0.13559312054036995
perf_ecg,9,37,0.7165765765765766,0.14684014674251059
perf_ecg,11,37,0.7165165165165166,0.16639116368571386
