experiment_name,train_size,n_participants,test_bal_acc_mean,test_bal_acc_std
pose_perf_gsr,1,40,0.6172916666666667,0.1212495770995137
pose_perf_gsr,2,40,0.6772073412698412,0.13260515799900066
pose_perf_gsr,3,40,0.7305555555555555,0.13838851153692674
pose_perf_gsr,5,39,0.7446723646723646,0.15634027945073917
pose_perf_gsr,7,39,0.7822954822954821,0.14229190062623767
pose_perf_gsr,9,38,0.8147368421052632,0.14434824336558846
pose_perf_gsr,11,36,0.8410493827160495,0.14826020894077963
