experiment_name,train_size,n_participants,test_bal_acc_mean,test_bal_acc_std
pose_perf_eye,1,42,0.6095565853899186,0.11788012224343365
pose_perf_eye,2,42,0.6696594917428251,0.14691926884920473
pose_perf_eye,3,41,0.7216696289257265,0.14909761743103297
pose_perf_eye,5,41,0.7590111627306748,0.1377471521214895
pose_perf_eye,7,40,0.8212777777777778,0.127169984814659
pose_perf_eye,9,40,0.8572500000000002,0.12372169738796183
pose_perf_eye,11,37,0.8983483483483483,0.1104677738301126
