experiment_name,train_size,n_participants,test_bal_acc_mean,test_bal_acc_std
performance,1,43,0.4540250447227191,0.0969226817908317
performance,2,43,0.5678940568475452,0.10084938786146964
performance,3,43,0.6101479915433404,0.10163705226695303
performance,5,43,0.6447028423772609,0.1322718756007775
performance,7,43,0.6357696566998893,0.11851295853219256
performance,9,43,0.6547286821705427,0.1328288722003651
performance,11,43,0.6245478036175711,0.16461806470830043
