experiment_name,train_size,n_participants,test_bal_acc_mean,test_bal_acc_std
perf_eye_ecg,2,36,0.5951498784137672,0.10123890299939281
perf_eye_ecg,3,35,0.6580939153439154,0.11747366339769386
perf_eye_ecg,4,35,0.6786836734693878,0.1316508229319882
perf_eye_ecg,5,35,0.7041591080876795,0.12721114076814868
perf_eye_ecg,7,34,0.7726587301587301,0.15325330659664785
perf_eye_ecg,9,34,0.8126388888888888,0.1506752827271807
perf_eye_ecg,11,33,0.835942760942761,0.14351991011598608
