experiment_name,train_size,n_participants,test_bal_acc_mean,test_bal_acc_std
ecg,2,37,0.4574699699699699,0.12473108563366625
ecg,3,37,0.49856674856674854,0.12186532013937106
ecg,4,37,0.4992342342342342,0.12751821135649954
ecg,5,37,0.5024524524524524,0.14053825458216349
ecg,7,37,0.5449806949806949,0.1608330775788032
ecg,9,37,0.5330630630630631,0.1889989522120972
ecg,11,37,0.5403903903903903,0.20147624179873583
