experiment_name,train_size,n_participants,test_bal_acc_mean,test_bal_acc_std
pose_eye_gsr,2,39,0.6310553335553336,0.11568232004455578
pose_eye_gsr,3,38,0.7154734690261005,0.15396607549441788
pose_eye_gsr,4,38,0.7423019353940407,0.15277700870859431
pose_eye_gsr,5,37,0.7488767338767341,0.14045741895545666
pose_eye_gsr,7,36,0.7875374779541446,0.14452865712669793
pose_eye_gsr,9,35,0.8007857142857143,0.1579113814239961
pose_eye_gsr,11,32,0.8267361111111111,0.178378451510717
