experiment_name,train_size,n_participants,test_bal_acc_mean,test_bal_acc_std
eye,2,42,0.5234160052910054,0.1524899029658913
eye,3,41,0.5538275613275613,0.1810137027748449
eye,4,41,0.5829994192799071,0.17931207746261255
eye,5,41,0.602577751967996,0.16900721621657244
eye,7,40,0.6659702380952381,0.20085464774284173
eye,9,40,0.7107777777777777,0.18643384442632285
eye,11,38,0.7446637426900586,0.17680663518131576
