experiment_name,train_size,n_participants,test_bal_acc_mean,test_bal_acc_std
pose_gsr_ecg,2,37,0.59131006006006,0.09378766127703164
pose_gsr_ecg,3,37,0.7175305175305176,0.14088666202149683
pose_gsr_ecg,4,37,0.7368618618618619,0.15070605526278846
pose_gsr_ecg,5,36,0.742965534979424,0.14760817681113902
pose_gsr_ecg,7,36,0.7917328042328042,0.13338979138880167
pose_gsr_ecg,9,35,0.812,0.14658018840889422
pose_gsr_ecg,11,34,0.8174836601307189,0.14404329399254306
