experiment_name,train_size,n_participants,test_bal_acc_mean,test_bal_acc_std
eye_ecg,2,36,0.5460657500935279,0.12229337007809961
eye_ecg,3,35,0.606814454064454,0.15283600347830378
eye_ecg,4,35,0.6155134164777021,0.15758147440693696
eye_ecg,5,35,0.6262925170068027,0.1523839618678783
eye_ecg,7,34,0.6914098972922501,0.1634801805490564
eye_ecg,9,34,0.7352287581699346,0.15348769054684003
eye_ecg,11,33,0.7814814814814814,0.1769071381976078
