experiment_name,train_size,n_participants,test_bal_acc_mean,test_bal_acc_std
pose_perf_gsr_ecg,2,37,0.5907979407979408,0.09339991196405252
pose_perf_gsr_ecg,3,37,0.729157404157404,0.14560583156930537
pose_perf_gsr_ecg,4,37,0.7496096096096097,0.14607653823146396
pose_perf_gsr_ecg,5,36,0.7592206790123456,0.14405542067022606
pose_perf_gsr_ecg,7,36,0.8111111111111111,0.12858780444968648
pose_perf_gsr_ecg,9,35,0.847047619047619,0.11760066312052221
pose_perf_gsr_ecg,11,34,0.8467320261437908,0.12740846678846743
