source,participant,window_index,t_start_frame,t_end_frame,head_rotation_rad,head_tx,head_ty,head_scalex,head_scaley,head_motion_mag,blink_aperture,mouth_aperture,pupil_dx,pupil_dy,pupil_metric,interocular_mean
procrustes_global,3101,0,0,3600,0.05305424403383666,-0.014823907496704179,0.06667385805189587,0.9903229844850473,0.9327460715322513,0.10216706209306307,0.009328583331113992,0.00013056141260890582,-0.00015243939476818159,-0.0016346082605837144,0.0026398312806629122,0.05560559741961562
procrustes_global,3101,1,1800,5400,0.053474159555696996,-0.015061892824571406,0.060417023460524716,0.9980799741711835,0.9414629515286864,0.09140077302165808,0.009017896908946181,0.00014978009780141065,-0.00018430916566332208,-0.0015401572654890928,0.0025711630822716127,0.05500452492742133
procrustes_global,3101,2,3600,7200,0.05775374916062878,-0.015404258906443286,0.055771208083550905,1.0038015505104736,0.946969435487349,0.08468628149830339,0.009231764494664785,0.00012141110416594028,-0.00020617325613914901,-0.0015933457097348617,0.00259857067885511,0.054786184954227934
procrustes_global,3101,3,5400,9000,0.05924627832506217,-0.013147432687708257,0.057845273918033624,0.9966238545625419,0.9422414944377154,0.0870378114130036,0.009573893622617922,0.00010265934129830358,-0.00012839916400977672,-0.0016907647360051624,0.002636916822558168,0.05530154055743927
procrustes_global,3101,4,7200,10800,0.05794478638249198,-0.01189415223882962,0.05690746814903125,0.9928360384906932,0.9407422691830986,0.0888513699970471,0.009243488142622023,0.00013120209793685743,-3.462589441299128e-05,-0.001653368924883752,0.0026028379995351844,0.05539820339770521
procrustes_global,3101,5,9000,12600,0.055584243008053924,-0.01448498154153224,0.0546942217495225,1.0020581647832836,0.9449112835285167,0.0874773835911506,0.009025406489346391,0.00015635564050853586,-0.00010700420995379307,-0.0015785299879854022,0.002570866891648797,0.05488935672587722
procrustes_global,3101,6,10800,14400,0.05781730358254114,-0.013295244730044266,0.05211148760447337,1.0046482587199885,0.9454748888762305,0.08644191077552867,0.009078690328693448,0.0002703298429175549,-0.00011519833828917519,-0.0014878227172535146,0.0025171838419247848,0.05462895416374945
procrustes_global,3101,7,12600,16200,0.05683283086319049,-0.013835821079106093,0.05605609068739255,0.9969287854096961,0.9398202007987093,0.0910008371194182,0.009218940597432288,0.0002527694449113377,-0.00015389497960320158,-0.0014828830192426593,0.0025070926503955172,0.05501673870467262
procrustes_global,3101,8,14400,18000,0.05733813725135167,-0.0157070899355202,0.06129854285815374,0.9938953936520164,0.9363969264443112,0.09365708081862686,0.009412191306080332,0.00012311643954780562,-0.00020360994315889167,-0.0015909714688427173,0.0025430858965706984,0.05533054120697399
procrustes_global,3101,9,16200,19800,0.0584090061766588,-0.015397621334644656,0.06277679660086875,0.9936285124385251,0.9368633255046128,0.09314003379213816,0.009564357528690498,8.216224596766178e-05,-0.00023121757078154145,-0.0016414422147180891,0.0025495587944062235,0.05537803735215716
procrustes_global,3101,10,18000,21600,0.059118156306915116,-0.015084738109305756,0.06419024686943181,0.9924010376106766,0.9338022723571757,0.0955078784579821,0.009611276851234602,6.261121403974152e-05,-0.00024607687264870847,-0.001705981590621181,0.0025992102121794604,0.055437302559141914
procrustes_global,3101,11,19800,23400,0.051623794682069686,-0.015259389392835176,0.06272512951558099,0.9941482598107311,0.9337982397152272,0.09650616639688608,0.008922918706038976,9.1851808222084e-05,-0.00019509156753274312,-0.0015936508304420889,0.0025573422258271944,0.055222449481814935
procrustes_global,3101,12,21600,25200,0.04870739951458372,-0.016186226615205936,0.06097232119356032,0.9966289164996425,0.9342833575574396,0.0966029722276829,0.00872239601583601,0.00010063875275153894,-0.0001732641615212112,-0.0015280130178041056,0.0025535175789828833,0.0550620600441778
procrustes_global,3101,13,23400,27000,0.04638498005297869,-0.019605399716958544,0.06340069293800372,0.9997335939393734,0.9264455436170745,0.10427790794751968,0.008992645883643615,0.0009038242685615288,-0.00011776721563079515,-0.001639318983811237,0.002628962897713166,0.05489826401798625
procrustes_global,3101,14,25200,28800,0.051014984020338924,-0.018442605373461162,0.06257420496691389,0.9980256933591249,0.9299158478392645,0.10133805759439057,0.008986344820318664,0.0009031420185479325,-0.00012260602895970582,-0.0016860697574244239,0.002637352267350993,0.055105137944256505
procrustes_global,3101,0,0,3600,0.03965721924892551,-0.00740342429923308,0.08198705884245397,0.9452953269611117,0.8903568523240155,0.16034420887715048,0.009413359101008035,0.0012142333154946993,-0.00036886908233839817,-0.0017988917660001751,0.0031378492394968753,0.05753344670304844
procrustes_global,3101,1,1800,5400,0.046030247280891216,-0.012410123769648179,0.07874974280773077,0.9623903322633304,0.8954984515570048,0.13998565480608516,0.009306057008918614,0.0004261352557817593,-0.00020202720747915885,-0.0014660979197155706,0.0025423063614863927,0.05724198572562229
procrustes_global,3101,2,3600,7200,0.041151532915894976,-0.01675278725791527,0.0822401420908197,0.962763966290949,0.9004131529942773,0.13860241959909503,0.00957052627096314,0.0005995652731523081,-0.00021426481783653933,-0.0015494857787093411,0.0026182114060246107,0.05740012187336496
procrustes_global,3101,3,5400,9000,0.04516291722554467,-0.013757277182470771,0.08250630490189556,0.9561426347237094,0.903881148686158,0.13807109380600724,0.009587556240977624,0.0004202457152060402,-0.00017290961593234008,-0.001571466613519251,0.0025964860011992693,0.05771859162596432
procrustes_global,3101,4,7200,10800,0.04721927874719277,-0.01077780280722296,0.08225417750980354,0.9545187896738113,0.9011542221703225,0.1392751858485063,0.009408762944154497,0.0002882883685991074,-9.776191361115303e-05,-0.0015195606016672393,0.002522110298565643,0.05766394295804002
