experiment_name,split_strategy,n_features,n_seeds,test_bal_acc_mean,test_bal_acc_std,test_f1_mean,test_f1_std,test_kappa_mean,test_kappa_std,timestamp
pose,random,290,3,0.9061728395061728,0.0257785345899026,0.9060267404840248,0.0258657097340934,0.8592592592592593,0.0386678018848538,2025-10-17T09:53:36.359238
performance,random,2,3,0.7166236003445307,0.0308277866807464,0.7183370529763143,0.0308612627921867,0.5749354005167958,0.0462416800211195,2025-10-17T09:53:37.073067
eye,random,6,3,0.642704109140829,0.0161311175969076,0.6427308626628382,0.0163279729198298,0.4639404815100538,0.024283420244776,2025-10-17T09:53:37.809327
gsr,random,-3,3,0.4260352540262809,0.0075128770405254,0.4237345663635847,0.0089706761118388,0.13882526433848,0.0110089980601072,2025-10-17T09:53:38.534235
ecg,random,81,3,0.5150106628367498,0.0196376070712619,0.5151715632646127,0.019977069299607,0.2724866568945498,0.0290296235775772,2025-10-17T09:53:39.401296
pose_perf,random,302,3,0.9138673557278209,0.0276296553528775,0.9141893430881972,0.0274569629721665,0.8708010335917313,0.0414444830293163,2025-10-17T09:53:40.744750
pose_eye,random,306,3,0.8995829830214311,0.0139575533865187,0.8996422476440391,0.013548584444031,0.8493122645170215,0.0205722844204295,2025-10-17T09:53:42.054358
pose_gsr,random,297,3,0.904394224733208,0.0128888713240852,0.9043407464701024,0.0130766435895237,0.8567127090598549,0.0193198634529044,2025-10-17T09:53:43.327471
pose_ecg,random,381,3,0.912096306833149,0.0045871628578137,0.9114403056925294,0.0045975991884598,0.8675805174218488,0.0068218790434576,2025-10-17T09:53:44.625820
perf_eye,random,16,3,0.7962933088648471,0.012531442992962,0.798820608746269,0.0120590611258724,0.694570342966626,0.0188747868716675,2025-10-17T09:53:45.355458
perf_gsr,random,9,3,0.8282522801964477,0.0133128586211742,0.8292817001879739,0.0132936764795757,0.7422336546177787,0.0198719722005002,2025-10-17T09:53:46.089800
perf_ecg,random,93,3,0.7661082134766346,0.0257114453302663,0.7682796366227859,0.0239319265579631,0.6489057323347747,0.038037932153453,2025-10-17T09:53:46.912491
eye_gsr,random,13,3,0.7336351919685252,0.0217183490754178,0.7331476359548939,0.0212854988963805,0.5998281948455745,0.0323631621084107,2025-10-17T09:53:47.661246
eye_ecg,random,97,3,0.6907225317746458,0.0381840601248316,0.6901996632562896,0.0372230977190849,0.5363822701602653,0.0573961978994981,2025-10-17T09:53:48.551453
gsr_ecg,random,85,3,0.578928566539186,0.0073346966836733,0.578656522305309,0.0085925060206746,0.3680548771668916,0.0112134439594291,2025-10-17T09:53:49.428629
pose_perf_eye,random,316,3,0.9224845756069108,0.0070889459370661,0.9228197844371968,0.0069999266284552,0.8839622418542917,0.0105831010782503,2025-10-17T09:53:50.691516
pose_perf_gsr,random,309,3,0.9354833647206529,0.0073850134165444,0.935408886673756,0.0075608810079195,0.903085532111107,0.0111450891324232,2025-10-17T09:53:51.927641
pose_perf_ecg,random,393,3,0.9296928507454824,0.0036509282111919,0.9296905973999297,0.0033731832313148,0.8943445227730651,0.0051774213693533,2025-10-17T09:53:53.222119
pose_eye_gsr,random,313,3,0.9169382926566836,0.0100893307903621,0.917132001452417,0.0099849291413017,0.875353103590936,0.015229650393925,2025-10-17T09:53:54.485312
pose_eye_ecg,random,397,3,0.9226704879482658,0.0118843588087868,0.921860108467523,0.0127530520060044,0.8830789515316203,0.0185798700047366,2025-10-17T09:53:55.775477
pose_gsr_ecg,random,385,3,0.908425759525865,0.0192997572459558,0.9074725455807388,0.0201869162105058,0.8619099409428058,0.0292921469191722,2025-10-17T09:53:57.078787
perf_eye_gsr,random,23,3,0.8520723104056437,0.0031042467497547,0.8535221035425863,0.0035501079082241,0.7786611078213589,0.004360949910062,2025-10-17T09:53:57.826500
perf_eye_ecg,random,107,3,0.8310808842273935,0.0282113589923869,0.8335790671733632,0.027808220413425,0.746751540005622,0.0421819231539902,2025-10-17T09:53:58.673803
perf_gsr_ecg,random,97,3,0.7905078851981507,0.030089912290491,0.7933510926782779,0.0289976016122146,0.6855485862144429,0.0449553735444057,2025-10-17T09:53:59.520462
eye_gsr_ecg,random,101,3,0.7453396916719462,0.029495594571437,0.7433322441336233,0.028255078913162,0.6160694537177392,0.0432857088124661,2025-10-17T09:54:00.408387
pose_perf_eye_gsr,random,323,3,0.9485778961353674,0.0071747382334295,0.9489551225873782,0.0073214826581347,0.9231548942966435,0.0109493197335583,2025-10-17T09:54:01.664369
pose_perf_eye_ecg,random,407,3,0.9499118165784832,0.0148418062414265,0.9497748902298166,0.014540750232795,0.9245888995810296,0.0218352243770996,2025-10-17T09:54:02.962195
pose_perf_gsr_ecg,random,397,3,0.935173218196682,0.0188261388901026,0.9349207419734004,0.0192623730871364,0.9024012638506304,0.028594218627905,2025-10-17T09:54:04.311944
pose_eye_gsr_ecg,random,401,3,0.93139390739175,0.0254001201914379,0.9305490950306736,0.0259649605262004,0.8959739678579265,0.0387350473331271,2025-10-17T09:54:05.663786
perf_eye_gsr_ecg,random,111,3,0.8280558837462829,0.0073933626345149,0.8314814658271504,0.0074574779964498,0.7425595459686258,0.0107260389598981,2025-10-17T09:54:06.533349
all_modalities,random,411,3,0.9461756794550754,0.02145111260327929,0.9461867193070198,0.0218422199410985,0.9192024919269648,0.03273373200656935,2025-10-17T09:54:07.834852
