experiment_name,split_strategy,n_features,n_seeds,test_bal_acc_mean,test_bal_acc_std,test_f1_mean,test_f1_std,test_kappa_mean,test_kappa_std,timestamp
pose,lopo,297,20,0.3685162738496073,0.1097252114786424,0.3007742454926637,0.1142405312879696,0.0527659559547327,0.1645763345747603,2025-10-20T07:11:20.703385
performance,lopo,10,20,0.6959173126614987,0.1117317904627581,0.6743718142929659,0.1397770662610181,0.5438759689922481,0.167597685694137,2025-10-20T07:16:21.328885
eye,lopo,14,20,0.4208207490184233,0.1385980545461199,0.3659320601742329,0.1423636041631578,0.1260086836841706,0.2108606145297188,2025-10-20T07:21:25.133628
gsr,lopo,6,20,0.3437866161616161,0.0665081185955442,0.2679787011799356,0.0826753660007512,0.0151562199337479,0.0994750066480571,2025-10-20T07:26:00.615863
ecg,lopo,90,20,0.3764102564102564,0.148643522516539,0.3335924885742101,0.1696723060090732,0.0307894736842105,0.155391463836818,2025-10-20T07:30:40.074983
pose_perf,lopo,307,20,0.6291519849659385,0.1050625412581895,0.6004239861582763,0.1265076004744246,0.4450690415295268,0.1574317163877125,2025-10-20T07:37:05.312404
pose_eye,lopo,311,20,0.4197957985167286,0.1263461261951036,0.3470259372930032,0.1403261824096801,0.1236734706822113,0.1876827615868564,2025-10-20T07:42:41.894965
pose_gsr,lopo,303,20,0.3775340909090909,0.1019966359725111,0.2959075326575552,0.1103632959983973,0.0656209991653963,0.1570902215542509,2025-10-20T07:47:49.907825
pose_ecg,lopo,387,20,0.3647581073896864,0.1237254553965835,0.2829535761752291,0.1213799989588187,0.060297437246275,0.1619700476616484,2025-10-20T07:52:37.861646
perf_eye,lopo,24,20,0.7053494115703418,0.1124265336852918,0.6856180184805856,0.1390769593174481,0.5533675724238332,0.1730919709483658,2025-10-20T07:57:42.115348
perf_gsr,lopo,16,20,0.7027777777777778,0.1090009743488112,0.6807583898121281,0.1369705657934475,0.5518061937637364,0.1623634464032209,2025-10-20T08:02:18.241356
perf_ecg,lopo,100,20,0.6528947368421052,0.1517671546618254,0.6307197356225936,0.1782891700666603,0.4846052631578947,0.2133852112494183,2025-10-20T08:06:44.548291
eye_gsr,lopo,20,20,0.4026520909645909,0.1233757221898507,0.3406547108881382,0.1236567572768602,0.098859359978936,0.1905526674480077,2025-10-20T08:11:23.198924
eye_ecg,lopo,104,20,0.4033936604331341,0.1146437697626064,0.3397057165601424,0.1240100984644817,0.0959551228858837,0.1711685333634797,2025-10-20T08:15:53.320725
gsr_ecg,lopo,94,20,0.3818421052631578,0.1060581605589142,0.3348041880662907,0.1252190867094756,0.0745308174343538,0.1581326381950765,2025-10-20T08:20:34.470236
pose_perf_eye,lopo,321,20,0.6400433739387227,0.1152205948582634,0.6059138469260077,0.1399847399924359,0.4559368424539075,0.1818947045240876,2025-10-20T08:26:19.534545
pose_perf_gsr,lopo,313,20,0.6325391414141414,0.1216615626135777,0.5990677080504474,0.1451904070317839,0.4482245560599064,0.1816514063740839,2025-10-20T08:31:23.520719
pose_perf_ecg,lopo,397,20,0.5959941520467836,0.1574427648039165,0.5619565377918125,0.1749764639283446,0.4025978407557354,0.2141941589614112,2025-10-20T08:36:08.924514
pose_eye_gsr,lopo,317,20,0.4070960636585636,0.1183920860015281,0.3281704266561681,0.1407886353755065,0.1044445535434728,0.1800083769434163,2025-10-20T08:41:19.858518
pose_eye_ecg,lopo,401,20,0.3849707748391958,0.1426999094498808,0.3011542408194109,0.1440624345268121,0.0822957403626906,0.1888258483011951,2025-10-20T08:46:09.606361
pose_gsr_ecg,lopo,391,20,0.3635260499734184,0.1188442726061198,0.2824820697852994,0.1181218338108788,0.0566274646981076,0.1592770209197402,2025-10-20T08:50:58.711849
perf_eye_gsr,lopo,30,20,0.7041536172161172,0.1176558159142929,0.6845172602227019,0.1423158290708983,0.5503889922206898,0.1791058623419117,2025-10-20T08:55:32.307557
perf_eye_ecg,lopo,114,20,0.6608932587879957,0.1502592934568311,0.642443805403849,0.1719819990126342,0.4916174008122074,0.2157821859747336,2025-10-20T08:59:59.603132
perf_gsr_ecg,lopo,104,20,0.6495029239766081,0.1532488119244354,0.6252848446135308,0.1813206296712183,0.4767895897197307,0.217548263364842,2025-10-20T09:04:27.400403
eye_gsr_ecg,lopo,108,20,0.4015623995887153,0.1211663472573696,0.3366265283304797,0.1247696331864091,0.0941556140074272,0.1772746770637783,2025-10-20T09:08:55.617307
pose_perf_eye_gsr,lopo,327,20,0.6313253968253969,0.1298210295091866,0.5941783974506578,0.1559034005557033,0.4433709695985551,0.2003809379670484,2025-10-20T09:13:59.241386
pose_perf_eye_ecg,lopo,411,20,0.6029508649245491,0.1519976043913319,0.5624636827157967,0.1691109976250859,0.4068988908361121,0.2113551804636375,2025-10-20T09:18:44.147450
pose_perf_gsr_ecg,lopo,401,20,0.5966666666666667,0.1584766486947362,0.5591323567998632,0.1775658486213698,0.4010180702183904,0.2148480067466041,2025-10-20T09:23:27.974175
pose_eye_gsr_ecg,lopo,405,20,0.3815471808892861,0.1396358410937659,0.2968301227607384,0.1407702946550305,0.0741358963041802,0.1915685018290039,2025-10-20T09:28:11.702362
perf_eye_gsr_ecg,lopo,118,20,0.6559127787417263,0.1515448442862037,0.6345600146728331,0.1728459399734916,0.4822733564351198,0.2140513046627364,2025-10-20T09:32:36.679614
all_modalities,lopo,415,20,0.5935532742111689,0.15473843466535317,0.5508336369915272,0.17137363879452175,0.3922528550230358,0.21471319495361083,2025-10-20T09:37:22.246232
